LINK ID,avg_congestion_score,max_volume,total_volume
8903001,0.611782407,1800,26429
1065912,0.611682809,413,6063
1017551,0.611681066,926,13594
8902989,0.611669346,622,9131
8102883,0.61164238,549,8059
8891154,0.611629667,991,14547
1036383,0.611596958,1315,19302
1090433,0.61158377,382,5607
1013797,0.611578526,2288,33583
8102815,0.611532478,857,12578
8897104,0.611480934,1014,14881
1017166,0.611415199,2101,30830
1016695,0.61139748,582,8540
8896800,0.611386139,1212,17784
8902489,0.611375232,2156,31635
1093955,0.611356589,1075,15773
1085209,0.611334405,2177,31941
1065258,0.611308583,633,9287
1093952,0.611240215,2044,29985
8901519,0.6111845,2271,33312
8901591,0.611172161,455,6674
8901820,0.611111111,2070,30360
1064487,0.611051348,1162,17041
1037138,0.611032864,1420,20824
8902925,0.610982748,541,7933
1065359,0.610975959,1747,25617
1017957,0.610966623,1538,22552
1063433,0.610912916,911,13357
1014425,0.610899731,2234,32754
1035581,0.610867151,1651,24205
8906906,0.610738755,1119,16402
1017490,0.610731194,1901,27864
1095751,0.610680751,710,10406
1065093,0.610675745,1946,28521
1089187,0.610671192,663,9717
8902344,0.610658213,552,8090
1089615,0.610651214,1510,22130
1035949,0.610643054,1454,21309
1065797,0.610639982,1474,21602
1013796,0.610637434,2463,36096
1097343,0.610625486,858,12574
1065362,0.610576923,286,4191
1097202,0.610550277,421,6169
1013947,0.610446313,2319,33975
8898610,0.610380117,513,7515
1036025,0.610347985,1001,14663
8902166,0.610343137,1700,24902
8902761,0.610316907,2151,31507
8104291,0.610305344,655,9594
1089189,0.610296364,1091,15980
8909520,0.610265346,1363,19963
8571907,0.61025464,2173,31826
1035758,0.610209601,493,7220
1018221,0.610188802,512,7498
1064436,0.610130937,751,10997
1036375,0.610121951,1025,15009
8903083,0.610107831,1592,23311
1089215,0.610084477,947,13866
8902900,0.610081718,1754,25682
1036910,0.610079887,1064,15579
1017399,0.610053756,6883,100776
1065707,0.609963463,593,8681
1064853,0.609960857,809,11843
1035855,0.60994513,1215,17786
1036074,0.609936683,816,11945
1036641,0.609917044,663,9705
8106580,0.609875098,427,6250
1036953,0.609839516,1267,18544
1092261,0.609825044,4363,63856
1013958,0.609779793,1930,28245
1018421,0.609761905,175,2561
1065847,0.609734735,999,14619
1036238,0.609734421,1594,23326
1065831,0.609687084,751,10989
1065217,0.609680135,495,7243
1064873,0.609654731,1173,17163
8901481,0.609632446,789,11544
1017260,0.609615385,1755,25677
1097422,0.609564283,853,12479
8306100,0.609555556,375,5486
8570409,0.609536868,547,8002
7108800,0.609536082,2425,35475
8902411,0.609518147,1892,27677
1037294,0.60946511,1156,16909
1036811,0.609446347,876,12813
8102800,0.609445314,5111,74757
1036576,0.609367816,1450,21206
1017833,0.60935191,1579,23092
8104314,0.609334138,1657,24232
1014501,0.609329797,1037,15165
1064648,0.609317513,906,13249
1013688,0.609243929,1510,22079
1036203,0.609243697,1428,20880
8902860,0.60918404,1391,20337
8891155,0.609054354,601,8785
8896798,0.609015805,696,10173
1036536,0.608992279,1252,18299
1035691,0.608978977,6247,91303
1016943,0.608977273,1100,16077
1097421,0.608948433,989,14454
1017500,0.60894556,1892,27651
1017834,0.608927001,1895,27694
8901877,0.608881367,1551,22665
8901512,0.608868185,483,7058
1094924,0.608863424,1069,15621
8901828,0.608851085,1014,14817
8899332,0.608806306,1850,27031
8902883,0.608799965,1893,27659
1064708,0.60879329,1540,22501
1037091,0.608772342,1063,15531
1088863,0.608745084,1356,19811
8897119,0.60870462,1414,20657
1037312,0.608702957,992,14492
1036236,0.608621934,1155,16871
1018107,0.608613346,2113,30864
7108799,0.60859095,1488,21734
1018345,0.608551483,1910,27896
1089638,0.608539095,405,5915
1017427,0.608481811,449,6557
1064498,0.608416252,402,5870
1065737,0.608396584,527,7695
1064786,0.608344327,758,11067
1038573,0.60833988,1273,18586
8898378,0.608293892,1479,21592
1017726,0.608248764,1281,18700
1018185,0.608244207,935,13649
8101605,0.608230855,1789,26115
8902737,0.608202443,955,13940
8121910,0.607999473,1897,27681
1018154,0.607991745,1171,17087
8905550,0.607975338,2095,30569
1065571,0.607942349,1087,15860
8902031,0.607918006,622,9075
1014061,0.607904316,641,9352
1065022,0.60787327,4311,62893
1016605,0.607829457,1075,15682
8571906,0.607829135,3851,56178
8901894,0.607740586,956,13944
1094326,0.607731305,526,7672
8899415,0.60772565,1961,28602
1017454,0.607709328,3352,48889
1017400,0.607694004,2268,33078
1064907,0.607690084,1153,16816
8902113,0.607606639,1938,28261
1095242,0.607602339,1140,16624
8898134,0.607565012,282,4112
1036705,0.607517483,1573,22935
8902305,0.60747739,516,7523
1016712,0.607472555,668,9739
1017459,0.607425512,1432,20876
8903034,0.607377919,785,11443
1016830,0.607358806,2591,37768
8905595,0.607341089,2192,31951
1036229,0.607336182,585,8527
1036014,0.607307061,1015,14794
1036280,0.607305239,2456,35797
1089599,0.607255166,742,10814
8897527,0.607245132,873,12723
8902306,0.60721393,1340,19528
1017679,0.607187642,1462,21305
1041393,0.607097858,2381,34692
1036164,0.607031028,1171,17060
8903058,0.606999528,706,10285
8901724,0.606966054,707,10299
1097420,0.606941082,826,12032
8903278,0.606900118,1128,16430
1017497,0.60689273,1880,27383
8908298,0.606886332,2390,34811
8898150,0.606876862,1007,14667
1036217,0.606837607,1365,19880
1036551,0.606833134,1672,24351
1017578,0.606790617,2501,36422
8901499,0.606713626,2094,30491
1063474,0.606696015,2158,31422
1063469,0.606690529,1816,26442
8902886,0.606669079,1382,20122
1065448,0.606637168,565,8226
8902520,0.606610082,324,4717
1065903,0.606589147,559,8138
1016680,0.606582425,1009,14689
8902561,0.606559227,1846,26873
1063422,0.606491137,959,13959
1014177,0.606461405,1153,16782
8899349,0.606375748,613,8921
1018529,0.606371343,1219,17740
1018229,0.606220657,426,6198
1094534,0.606209866,1142,16615
8902562,0.606178977,1056,15363
8902039,0.606107306,2190,31857
1014411,0.606086038,2681,38998
1090227,0.606060606,682,9920
1017154,0.60605825,1608,23389
8903074,0.606056788,1984,28858
1017902,0.606025876,1636,23795
1085210,0.606020613,1989,28929
1017063,0.606001305,511,7432
1035961,0.605964836,1147,16681
8901699,0.605934882,2109,30670
8899329,0.605915734,1072,15589
1036642,0.605893057,1786,25971
1094913,0.605877121,1218,17711
1018508,0.605874317,976,14192
1017408,0.605835735,1735,25227
1097019,0.605811404,988,14365
8901807,0.605784989,2034,29572
8902874,0.605784222,1069,15542
1036453,0.60577433,2514,36550
1064739,0.605765504,860,12503
8104315,0.605716607,1949,28333
1014145,0.605656586,2447,35569
8102760,0.60561756,1120,16279
8894658,0.605569948,386,5610
1016887,0.605565371,1698,24678
7107056,0.605562201,2508,36450
1097017,0.605517848,663,9635
7106975,0.605515277,1931,28062
8902302,0.605498721,1173,17046
1085364,0.605485232,790,11480
8903192,0.605464245,578,8399
8903122,0.605425423,2284,33187
1036408,0.605424574,1739,25268
8903080,0.605394669,1951,28347
8909902,0.60537523,724,10519
1065711,0.605322339,667,9690
1036753,0.60528169,710,10314
8901531,0.60523034,1136,16501
1064752,0.605201773,1429,20756
1092328,0.605172666,2278,33086
1017151,0.605140826,1219,17704
7107004,0.605132114,1640,23818
8908396,0.605130486,562,8162
8911433,0.605119048,350,5083
1018391,0.605083271,1341,19474
1014064,0.605069846,692,10049
1013691,0.605046279,2629,38176
8897524,0.605039384,931,13519
8898719,0.605022831,1387,20140
1065047,0.604995721,779,11311
1018127,0.604991257,2097,30448
8909488,0.604990584,708,10280
8902159,0.604986231,2542,36909
8901742,0.60495283,1378,20007
1016766,0.604925242,1895,27512
1017009,0.60485782,422,6126
1064605,0.604830474,816,11845
1017919,0.604823305,698,10132
1014920,0.604744672,1658,24064
8902197,0.604726913,1599,23207
8901816,0.60466914,1617,23466
1036592,0.604648526,735,10666
1064885,0.604643067,2274,32999
1037067,0.604609929,1269,18414
1018512,0.604586694,496,7197
1036833,0.604546375,823,11941
1018242,0.604521414,1292,18745
8901829,0.604472086,2251,32656
1065953,0.604449472,442,6412
8102435,0.604423292,893,12954
8901501,0.60441961,1812,26285
1018096,0.604398603,1527,22150
5103471,0.604396954,1357,19684
8902518,0.604380406,1657,24035
7107069,0.604370582,2452,35566
1093372,0.604362943,743,10777
8903280,0.604337607,1950,28283
5101939,0.604311092,1154,16737
1036633,0.604273504,1560,22624
1065372,0.604259673,896,12994
1064369,0.604231669,1282,18591
1094844,0.604225187,712,10325
1018459,0.604139715,773,11208
8902127,0.604008599,2636,38212
8898008,0.603971963,1177,17061
1037014,0.603940491,1658,24032
8902530,0.603912602,656,9508
8102616,0.60388322,1176,17044
1097194,0.603864734,621,9000
1017633,0.603853854,666,9652
8902018,0.603847137,1956,28347
1014274,0.603720238,1960,28399
8897094,0.603715946,832,12055
1090723,0.603700815,1923,27862
8903219,0.603696742,665,9635
8902309,0.603693182,1144,16575
8623000,0.603677908,2046,29643
1065615,0.603651987,931,13488
8902129,0.603637993,2325,33683
1036515,0.603612035,1202,17413
1017301,0.603579176,461,6678
1089202,0.603494624,465,6735
8571578,0.603476821,906,13122
1036656,0.603466387,714,10341
1018616,0.603454822,439,6358
8901602,0.603440119,2466,35714
1065834,0.60334275,1062,15378
1036080,0.603342076,2097,30365
1038283,0.603302611,651,9426
8893030,0.603277275,773,11192
8902388,0.603247549,1224,17721
1018110,0.603190669,1729,25030
1065434,0.603160225,828,11986
1089847,0.603150407,1148,16618
1065170,0.603145695,755,10929
1018642,0.603129609,1808,26171
1036815,0.603104698,1334,19309
8897517,0.603101117,567,8207
8905597,0.603091661,1531,22160
8899417,0.60306341,1945,28151
1017828,0.603053653,1460,21131
1017986,0.603044332,594,8597
1064588,0.603007918,1726,24979
1014180,0.603004648,1506,21795
1089610,0.602996255,1157,16744
1093391,0.602966102,1475,21345
8124610,0.602944236,801,11591
1065564,0.602938769,1018,14731
8101708,0.602905133,2312,33454
1097770,0.602904973,1354,19592
5103189,0.602829082,1137,16450
1017807,0.602800845,2288,33101
8908300,0.602770754,2373,34329
8898007,0.602770331,1119,16188
1064388,0.602751756,854,12354
1017499,0.602706482,2026,29306
1097817,0.602574003,1295,18728
1090242,0.602550664,477,6898
1063438,0.602469834,1768,25564
8896796,0.60239832,754,10901
1089624,0.602274217,2543,36758
1035675,0.602234347,1283,18544
1017348,0.602224576,944,13644
1064492,0.602217497,823,11895
1036179,0.602167872,3179,45943
1017827,0.601960021,1926,27825
1017758,0.601943863,956,13811
1092214,0.601924331,511,7382
1017547,0.601923077,780,11268
1036673,0.601906552,931,13449
1016597,0.601856884,920,13289
8902837,0.601828231,392,5662
1036950,0.601813966,1222,17650
1018162,0.601811241,1026,14819
1018429,0.60177822,1509,21794
1065305,0.601736504,883,12752
8570657,0.601735016,1268,18312
1036395,0.601734858,831,12001
1036214,0.601661444,5106,73730
5103262,0.601509872,1435,20716
1013674,0.601478495,496,7160
1016973,0.601470118,2086,30112
8903270,0.601465554,779,11245
1035638,0.601434426,2440,35220
1065415,0.601407915,657,9483
1036320,0.60140712,1676,24191
8898129,0.601347849,643,9280
8902329,0.601341707,3503,50556
1064769,0.601316335,804,11603
1097543,0.601299157,712,10275
1018286,0.601264511,402,5801
1017667,0.601234568,405,5844
8901539,0.601190476,469,6767
1036105,0.601151651,2453,35391
8903293,0.601146092,3621,52242
1064881,0.601139601,468,6752
1065814,0.601120448,595,8584
8102781,0.601072386,1865,26904
1036388,0.601034507,2328,33581
8902798,0.601032713,1396,20137
1092224,0.601021268,1583,22834
1085215,0.600985028,2115,30506
1037284,0.600974462,992,14308
1065221,0.600961538,312,4500
1018603,0.600961538,806,11625
1095739,0.600897736,427,6158
1037216,0.600796951,2405,34678
1065234,0.600794531,451,6503
8905601,0.600750079,2122,30595
1035833,0.600641026,390,5622
1036302,0.600635593,1416,20412
8901901,0.600623195,2193,31612
8901953,0.60055389,2001,28841
8897518,0.600519452,754,10867
8897139,0.600468284,783,11284
8120400,0.60045406,1560,22481
1065003,0.600426279,997,14367
1035952,0.600425425,1665,23993
8123510,0.600421348,356,5130
1036528,0.600418994,1790,25794
8903211,0.6003724,2372,34178
1018531,0.600354771,1104,15907
1017544,0.600350236,2189,31540
1064393,0.600316456,395,5691
1095238,0.600247963,1882,27112
1035832,0.600232475,466,6713
8902225,0.600227546,1941,27961
1065783,0.600225225,1110,15990
1035611,0.600222587,2134,30741
8902389,0.600192173,1431,20613
1064459,0.600185775,314,4523
8902870,0.600180668,1845,26576
1037069,0.600174651,1670,24055
1093389,0.600122272,886,12761
1018093,0.600048069,1907,27463
1065336,0.600042517,980,14113
1088840,0.600041401,1409,20291
1014059,0.599967825,1295,18647
1064745,0.599924716,1439,20719
1065254,0.59990374,606,8725
1096756,0.599873311,1184,17046
1096747,0.599842767,583,8393
1036357,0.599834471,1611,23192
1088915,0.599769319,1734,24960
1017991,0.599749059,1594,22944
1065855,0.599721707,539,7758
1065598,0.599715492,908,13069
8101709,0.599698008,2042,29390
8901999,0.59964128,1510,21731
8571973,0.599606158,4655,66988
1097771,0.599497597,763,10978
1018276,0.599495178,1106,15913
1089636,0.599480578,1107,15927
8902875,0.599418329,1404,20198
1037004,0.599382158,553,7955
1013820,0.599323063,1071,15405
1097201,0.599319728,490,7048
1036867,0.599313725,850,12226
8899389,0.599260879,4803,69078
1036594,0.599239659,1370,19703
1035587,0.599230664,1224,17603
1017808,0.599195906,2280,32788
1064784,0.599170236,1868,26862
1065837,0.599160207,387,5565
1014060,0.599155578,977,14049
1037280,0.599063401,347,4989
8101131,0.599054374,1410,20272
1036241,0.5988723,1574,22623
8903016,0.598792175,2539,36488
8903081,0.598787783,1588,22821
1036157,0.598785595,995,14299
8106691,0.598762915,1839,26427
1018587,0.598754448,843,12114
7109039,0.598736702,376,5403
1065343,0.598656294,707,10158
1064973,0.598571849,566,8131
8104317,0.598540146,1507,21648
1089640,0.598525872,1108,15916
1036619,0.59851108,722,10371
1016666,0.598506069,357,5128
1064541,0.598484848,1089,15642
1035644,0.598470662,801,11505
1090167,0.598453749,1218,17494
1064738,0.598445143,954,13702
1037202,0.598428672,944,13558
1017351,0.598395931,1491,21413
8902406,0.598391813,1995,28651
8901935,0.598382749,1484,21312
8909356,0.598341232,1688,24240
8102780,0.598333333,575,8257
1065839,0.598317197,723,10382
1064610,0.59824159,545,7825
8901622,0.598187846,2589,37169
8894852,0.598141696,1148,16480
1036875,0.598128019,414,5943
8902803,0.598089503,1121,16091
1017996,0.5980822,2794,40105
1036273,0.598076179,862,12373
1036880,0.598044591,912,13090
1065752,0.598042169,830,11913
8906134,0.598013049,1686,24198
1064975,0.598003124,747,10721
1064538,0.598001289,517,7420
8893026,0.59799249,577,8281
8901887,0.597987288,1180,16935
1092294,0.597973658,1645,23608
8572172,0.597918638,1057,15168
8897488,0.597912068,906,13001
1037062,0.597899011,944,13546
8100818,0.597878021,593,8509
1064400,0.597847551,844,12110
1016831,0.597807491,1851,26557
8902565,0.597795497,533,7647
8905553,0.59779446,2864,41090
8902407,0.597753268,1020,14633
1065728,0.597726173,689,9884
8903241,0.597717755,1990,28547
1036058,0.597645341,1313,18833
1014034,0.597594502,485,6956
1017615,0.59758603,1298,18616
8902177,0.597513089,1910,27390
1088828,0.59744152,570,8173
8902114,0.59739369,1944,27872
1064652,0.597359736,707,10136
1017699,0.597358037,1943,27856
8902960,0.597317913,2032,29130
7105295,0.597304211,847,12142
1035570,0.59726776,915,13116
1064876,0.597264246,661,9475
8902415,0.597253197,2242,32137
1014505,0.59725,500,7167
1018634,0.597239518,803,11510
8897121,0.597211338,1276,18289
1094302,0.597201469,2677,38369
1036264,0.597185479,1134,16253
1036081,0.597181009,2022,28980
8102820,0.597177934,1568,22473
8623200,0.597092217,1923,27557
8902769,0.597090294,3053,43750
7107075,0.597025109,916,13125
1088882,0.597011785,594,8511
1014019,0.596984297,934,13382
1097721,0.596965699,758,10860
1036572,0.596880605,1301,18637
1036936,0.596857821,1334,19109
1018321,0.596841942,1607,23019
1036948,0.59680304,1491,21356
1085534,0.596728395,675,9667
1013683,0.596678187,2604,37290
1065289,0.596649072,1042,14921
8897487,0.596620735,762,10911
1018288,0.59657021,4026,57643
1017777,0.596565848,1058,15148
8902365,0.5965625,1200,17181
1017647,0.596544305,2479,35492
1018134,0.59653712,669,9578
1018232,0.596534983,1253,17939
7109531,0.596527778,1740,24911
8102783,0.59650756,1477,21145
8909346,0.596436732,1167,16705
8899664,0.59642171,694,9934
1017432,0.596367282,1787,25577
1064808,0.596359385,499,7142
1016671,0.596326165,558,7986
1037222,0.59629038,939,13438
8902672,0.596220456,818,11705
1065852,0.596219931,776,11104
1036283,0.596212785,1142,16341
1036491,0.596212542,1802,25785
8901450,0.596192326,1416,20261
1017780,0.596182449,2017,28860
1064703,0.596181435,1975,28259
1036195,0.596161155,877,12548
1036587,0.596150411,1866,26698
1037160,0.596056721,429,6137
1065964,0.595989481,507,7252
8902089,0.595985155,1976,28264
8898010,0.595903657,474,6779
8190000,0.595872026,3446,49281
8100836,0.595818682,6541,93534
1089226,0.595778088,1433,20490
1038103,0.595771908,814,11639
8901940,0.595748203,1762,25193
8893006,0.595746978,386,5519
1064925,0.595744681,611,8736
1064495,0.595729367,521,7449
8894072,0.595729167,2000,28595
1097181,0.595705968,687,9822
7107051,0.595660147,409,5847
1064755,0.595647403,1367,19542
1035978,0.595645037,863,12337
8901720,0.595562726,2402,34333
1064479,0.595526631,557,7961
1036382,0.595513544,886,12663
8905036,0.595512821,455,6503
1038360,0.595507477,2519,36002
1017591,0.595498084,870,12434
1088855,0.595484514,1087,15535
1016847,0.595483799,751,10733
8102563,0.595428267,2191,31310
1065092,0.595338983,1062,15174
8901503,0.595331101,2240,32005
8901814,0.595324223,2488,35548
1064940,0.595268007,597,8529
1091543,0.595231403,1779,25414
8571903,0.595203837,695,9928
7107167,0.595177879,1977,28240
1065060,0.595140315,487,6956
1065222,0.595128676,544,7770
1065565,0.59512519,1318,18825
1017403,0.595105711,1214,17339
8899328,0.595018116,1380,19707
7107030,0.594970457,2313,33028
1065132,0.594945355,1586,22646
1065609,0.594924812,665,9495
1015094,0.594791667,1080,15417
1036057,0.594785575,1368,19528
1017894,0.594683285,2768,39506
8895583,0.594660194,412,5880
1065178,0.594572368,456,6507
1036549,0.594546667,3125,44591
1035616,0.594543805,643,9175
8102822,0.594531107,1827,26069
8897520,0.594487795,833,11885
8901955,0.594465103,1748,24939
1018042,0.594446163,1616,23055
1014300,0.594423491,928,13239
8902012,0.594392604,1929,27518
1038515,0.594351631,4190,59768
8104348,0.594295635,840,11981
8893022,0.594240196,680,9698
1085394,0.59423676,535,7630
1015088,0.594193493,963,13733
1035902,0.594139651,401,5718
1035970,0.594065657,528,7528
1064795,0.594063927,730,10408
8902841,0.594061219,1138,16225
1065595,0.594019065,542,7727
1065210,0.593931159,460,6557
1036038,0.593884409,1240,17674
8901832,0.593817829,2150,30641
1064662,0.593776824,1165,16602
1090125,0.593697124,591,8421
1018517,0.593671171,1850,26359
8910003,0.593649147,723,10301
8893002,0.593640197,1423,20274
1036884,0.593632959,534,7608
1037164,0.593572779,529,7536
1065051,0.593557423,595,8476
1065838,0.593515541,622,8860
1036724,0.593506494,1155,16452
1017416,0.593463303,872,12420
1065179,0.59342526,417,5939
1090740,0.593385214,514,7320
8904496,0.593357783,2045,29122
8891107,0.593342644,1790,25490
1089219,0.593339307,558,7946
1097341,0.593289086,452,6436
8902558,0.593274225,1861,26498
1064947,0.593253968,483,6877
1017576,0.593207071,1650,23491
1036198,0.593197098,942,13411
8904489,0.593193384,524,7460
1036466,0.593151815,1515,21567
1016610,0.593082265,1248,17764
1017626,0.593076469,1129,16070
1089237,0.593074173,1865,26546
8905609,0.593064693,304,4327
8102706,0.593042071,515,7330
1065271,0.59298725,915,13022
1017173,0.592955957,1771,25203
1037254,0.592854735,1978,28144
1018474,0.592779379,1041,14810
1017495,0.59273555,421,5989
1064909,0.592716575,1643,23372
1017655,0.592684051,2531,36002
1063439,0.592680986,2095,29800
1017149,0.592674292,1530,21763
1037231,0.592641844,1410,20055
1065386,0.592638638,1106,15731
8903339,0.592622313,3427,48742
8898000,0.592609945,1334,18973
1037144,0.592505488,1063,15116
1017147,0.5925,1200,17064
8903218,0.592488022,487,6925
8898237,0.592471307,1336,18997
1017855,0.592448695,1673,23788
7107029,0.592436064,769,10934
1017148,0.592410324,1524,21668
1036076,0.59239472,1591,22620
1018212,0.59239353,1628,23146
1037096,0.592353952,873,12411
1065950,0.592344961,430,6113
8901513,0.59231949,2119,30123
1065276,0.592308317,1026,14585
8902167,0.592303823,994,14130
1094909,0.592232612,1016,14441
8901977,0.592218717,1585,22528
1036168,0.592217922,1421,20197
1064798,0.59220575,742,10546
1090621,0.592205155,944,13417
1064599,0.59214619,643,9138
1016616,0.592117988,1034,14694
1065015,0.592105263,380,5400
1065466,0.592100951,1017,14452
1038393,0.592054795,1825,25932
1016672,0.592038984,761,10813
1036821,0.592032692,1662,23615
1065127,0.591989664,645,9164
8901978,0.591954023,1508,21424
1035979,0.591931217,882,12530
1038340,0.591905681,1813,25755
1085535,0.591882716,1350,19177
8903329,0.591868405,2148,30512
8107174,0.591847373,2398,34062
1035965,0.591845986,4136,58749
1014488,0.59183213,1662,23607
8102538,0.591809796,2620,37213
1065790,0.591753343,673,9558
8903249,0.59172698,829,11773
1036863,0.59169732,1903,27024
7107054,0.591663053,4612,65490
1091530,0.591653816,1297,18417
8902513,0.591653615,1277,18133
7107626,0.591635247,3448,48959
8902311,0.591629588,899,12765
1018220,0.591575492,2285,32442
1065241,0.591540404,1254,17803
1064433,0.591515609,993,14097
8902539,0.591496441,1077,15289
1091614,0.591453295,703,9979
1014165,0.591421569,680,9652
1065027,0.591395951,708,10049
1065452,0.591357176,727,10318
8905555,0.591330738,2183,30981
8905596,0.591326531,1470,20862
1035899,0.591326229,2252,31960
1085222,0.591300475,842,11949
8902025,0.591230995,4648,65953
8104342,0.591182796,775,10996
1036443,0.591177984,1944,27582
8901642,0.591177349,2231,31654
8104339,0.591166667,1750,24829
8902217,0.591148724,901,12783
8903265,0.591129188,1721,24416
1013888,0.591097308,644,9136
1017543,0.59106623,1374,19491
8897265,0.591053588,1101,15618
8903296,0.591006799,3334,47290
8905033,0.590852795,471,6679
1017821,0.590841357,1454,20618
1017199,0.590831629,489,6934
8898005,0.590814815,1125,15952
1065682,0.590779093,845,11981
7106973,0.590773248,2649,37559
1090738,0.590771558,1322,18744
8893973,0.590751174,1775,25166
1065402,0.590692935,736,10434
1036995,0.590680939,1378,19535
8896795,0.590669014,852,12078
1017438,0.590647163,1128,15990
1064398,0.590645311,718,10178
1065346,0.590630631,925,13112
1036120,0.590571814,1606,22763
1063440,0.590563725,680,9638
1065799,0.590548341,693,9822
8570451,0.59054784,1080,15307
1089845,0.590539384,584,8277
1017621,0.590536348,1504,21316
8104343,0.590534979,729,10332
1036438,0.590533401,1956,27722
1017195,0.590520429,1803,25553
1018273,0.590498442,1070,15164
8903266,0.590494792,1472,20861
8104308,0.590489642,885,12542
1065244,0.590473146,391,5541
8893015,0.590455515,1094,15503
1036259,0.590421598,676,9579
1017440,0.590417599,894,12668
1017727,0.590403624,607,8601
8902165,0.59039028,1358,19242
8119910,0.590381924,1667,23620
1064762,0.590370019,527,7467
8903279,0.590361092,1417,20077
8901716,0.5902897,2330,33009
8897260,0.59028314,1295,18346
1065777,0.590254474,596,8443
1016641,0.590253445,1427,20215
1091640,0.59021214,1587,22480
1093375,0.590141612,459,6501
1018322,0.590098277,1238,17533
1097736,0.590097403,924,13086
1093356,0.590015723,424,6004
1037267,0.59000275,606,8581
8901968,0.58997477,2246,31802
1064993,0.589955249,1378,19511
1017560,0.589931574,1023,14484
1018222,0.589917453,848,12006
8902111,0.589907117,2548,36074
1065072,0.589843128,2093,29629
1091571,0.589769071,1761,24926
8902296,0.589761249,2178,30828
8570415,0.589709763,758,10728
1064421,0.589671777,848,12001
1018368,0.589642857,1750,24765
8107509,0.58961136,1115,15778
1065099,0.58957382,1095,15494
8902108,0.589497392,1406,19892
8903235,0.589473684,665,9408
1018244,0.589457568,381,5390
1014163,0.589454839,1443,20414
8906119,0.589441872,3888,55002
8902390,0.589420181,1328,18786
1089589,0.589393317,1217,17215
1064452,0.589371981,1311,18544
8231410,0.589366604,2134,30185
8893930,0.589344942,603,8529
1037273,0.589333333,375,5304
1018095,0.589331109,1049,14837
8902876,0.589248385,1754,24805
1035662,0.589245495,1480,20930
1036239,0.589238629,1517,21453
8901786,0.589190905,1444,20419
1036072,0.589123687,698,9869
8903252,0.589091906,2887,40817
8903212,0.589088232,2773,39205
8902996,0.589068152,1751,24755
8902780,0.589031972,1126,15918
8901756,0.588824728,736,10401
1065782,0.588815789,1064,15036
1065192,0.588810316,601,8493
1014506,0.588809524,700,9892
1037298,0.588729017,1529,21604
1014466,0.588704505,2079,29374
1037113,0.588696071,1383,19540
1093354,0.588664422,297,4196
8902540,0.588619403,1072,15144
8903079,0.588570634,899,12699
1017423,0.588536585,1025,14478
1090596,0.588478408,494,6977
1037159,0.588463149,1990,28105
8901490,0.588460286,512,7231
1064629,0.588438268,1763,24898
1095261,0.58840981,1264,17850
1017197,0.588348765,1836,25925
1085186,0.588282689,724,10222
1017566,0.58826331,3237,45701
1036590,0.588225701,511,7214
1094933,0.5880406,1133,15990
8898011,0.588018341,418,5899
1036352,0.587993166,1073,15142
1065767,0.587928349,535,7549
1065340,0.587805224,587,8281
1088944,0.587797619,1260,17775
8898375,0.587794229,439,6193
1088924,0.587789661,374,5276
1089594,0.587706147,667,9408
1017064,0.587681847,2108,29732
8902836,0.587639311,658,9280
8623400,0.587637531,4908,69219
1036685,0.587622549,2312,32606
1065568,0.587597971,723,10196
5103298,0.587589606,372,5246
1018015,0.587492703,571,8051
7106974,0.587347506,1858,26191
8107045,0.587300841,2657,37451
1096749,0.587297198,452,6371
8903208,0.587227414,963,13572
8899335,0.587215321,1127,15883
8102698,0.587116606,2467,34762
8905580,0.587116368,782,11019
1065237,0.587100457,365,5143
8903132,0.58708479,3432,48357
1018071,0.587020649,1356,19104
1018384,0.58697941,2137,30105
1085235,0.586960368,471,6635
1097819,0.586926606,545,7677
1089590,0.586922778,1718,24200
8122200,0.586911848,1176,16565
1089600,0.586889597,785,11057
1016609,0.586816829,1232,17351
8894681,0.586768851,473,6661
1037139,0.586694809,1599,22515
1036319,0.586693548,1550,21825
1065436,0.586658842,1491,20993
8107227,0.586574074,270,3801
1035877,0.586572967,1672,23538
1088935,0.586561415,1536,21623
1016961,0.586542576,779,10966
1085406,0.586538462,767,10797
8902230,0.586485011,1679,23633
7107022,0.586456772,667,9388
1088884,0.586399564,1223,17212
1065918,0.586380256,2735,38490
1017708,0.586370539,3073,43246
8899390,0.58633293,1653,23261
1017254,0.586331602,1348,18969
1017917,0.586264259,526,7401
1018245,0.586200717,465,6542
8893010,0.586178284,703,9890
1036802,0.58615838,3761,52909
1014031,0.586105086,1383,19454
8903264,0.585992374,1661,23360
1017916,0.585946834,558,7847
1064367,0.585901826,438,6159
1017531,0.585889374,3896,54783
1036878,0.585853812,1058,14876
1018032,0.585850315,1374,19319
1017606,0.585840108,1230,17294
1013985,0.585829662,1135,15958
1064886,0.585820195,888,12485
1064590,0.585813492,672,9448
1065778,0.585798817,845,11880
1017609,0.585770328,1402,19710
1093398,0.585749366,1052,14789
1085365,0.585732054,469,6593
1088856,0.585709195,1403,19722
1065784,0.585694794,794,11161
1016611,0.585683378,1117,15701
8905028,0.585618847,711,9993
8902128,0.585612645,1956,27491
1064963,0.585610661,988,13886
1065654,0.585505148,1036,14558
8902921,0.585467706,1347,18927
1097547,0.585430969,437,6140
1065773,0.585401891,564,7924
1035986,0.58533105,876,12306
1037038,0.58530572,1014,14244
