LINK ID,CO2_Hour_0,CO2_Hour_1,CO2_Hour_2,CO2_Hour_3,CO2_Hour_4,CO2_Hour_5,CO2_Hour_6,CO2_Hour_7,CO2_Hour_8,CO2_Hour_9,CO2_Hour_10,CO2_Hour_11,CO2_Hour_12,CO2_Hour_13,CO2_Hour_14,CO2_Hour_15,CO2_Hour_16,CO2_Hour_17,CO2_Hour_18,CO2_Hour_19,CO2_Hour_20,CO2_Hour_21,CO2_Hour_22,CO2_Hour_23
1065465,98159.94576,100587.9303,54109.36939,50640.82007,41449.16438,84285.74848,105270.4719,155911.2919,213836.0656,208459.8141,216957.76,216957.76,204297.555,218865.4621,224415.141,222854.2938,212622.0733,206725.5395,212275.2184,228924.2551,240197.0404,256499.2222,255805.5124,198921.3035
1065466,56744.44798,50935.96118,38276.43866,29787.1118,36936.01863,40361.53649,56297.6413,104552.7624,96957.04891,111105.927,105744.2469,116765.4783,110808.0559,107233.6025,113786.7671,112744.2182,132254.7764,151318.528,151467.4635,99637.88898,86978.36646,91446.43323,88765.59317,61510.38587
1065467,66198.46914,56765.6084,36552.33538,28130.13829,38573.66268,58450.04782,94833.93925,166254.1706,167770.1661,141661.3551,143514.2384,150251.9961,144019.5703,156315.978,186130.5557,181077.2375,180403.4617,167096.3903,140987.5793,149746.6643,123637.8533,134923.5974,96349.93473,80516.2042
1065470,82094.55512,54235.1579,61653.34059,44344.24764,40387.88354,47476.36922,98909.10255,158749.1096,163364.8677,184465.4763,185454.5673,166661.8378,147539.4113,151330.9269,159738.2006,161386.6857,166826.6863,181827.9002,179190.3241,154298.2,127263.0453,132208.5004,147209.7143,107481.2248
1065471,53243.48468,43106.94952,34997.72139,27315.29475,24861.18623,41506.44397,51642.97913,77357.76833,75650.5624,78424.77203,83119.58831,97950.93976,94323.12717,106166.8683,107874.0742,109687.9805,108087.4749,107340.5723,105526.666,118864.2123,95603.53161,103392.6586,103179.2579,76504.16536
1065475,1664.252674,1406.561937,1084.448516,719.3866395,805.2835517,1793.098042,3231.871321,4874.649766,7440.820018,4702.855942,5196.763187,5057.180705,5046.443591,4509.58789,4208.948697,4552.536346,4198.211583,4466.639433,4155.263127,4080.103329,3811.675478,3908.309504,1642.778445,1449.510393
1065476,2033.205109,1869.822555,962.1417031,1170.908299,1570.287874,2405.354258,1860.745747,2559.660003,3113.345322,5291.779367,5373.470644,4547.481069,6090.538517,4493.020218,2841.041067,1597.5183,3530.878514,4293.33043,7642.672774,8650.19852,3685.184259,1924.283406,1361.521278,1252.599576
1065477,13888.38838,11043.24863,7831.467154,7112.849382,8579.416264,17422.81457,25840.90847,28436.73186,33423.05926,28539.39154,25562.26077,26794.17695,26310.20988,25078.2937,26808.84262,24975.63401,27336.8067,25386.27274,25415.60408,18889.38145,23509.06713,22277.15095,19182.69483,16102.90437
1065478,13515.72612,13886.01999,8146.465061,23143.36665,11849.40372,9535.06706,26013.14411,39621.4437,45916.43943,39158.57637,40639.75184,40547.17837,37584.82744,35177.91731,43509.5293,38510.5621,37214.53357,43046.66197,40732.3253,37584.82744,29438.36238,27216.59918,22217.63198,13793.44652
1065483,16871.27478,16968.7966,10824.92197,11507.57471,16773.75296,23502.75851,32669.80955,44177.38426,47883.2134,39398.8151,43982.34062,40666.59875,38911.206,40764.12057,42031.90423,40471.55511,46322.86429,47590.64794,43494.73152,36473.16051,30231.76406,28768.93677,35790.50778,19991.97301
1065488,34023.30788,22881.87255,17251.2547,16652.2528,14016.64444,36778.71661,92725.494,143520.8551,144718.8589,128186.4064,116206.3685,106981.7392,101710.5225,99913.51679,106502.5377,101710.5225,113810.3609,115846.9673,107580.7411,71401.02639,55227.97511,53071.56827,52831.96751,55707.17663
1065493,56916.10663,54248.16413,34429.16272,20708.31558,25790.11082,36461.88081,39256.86819,68477.19079,86898.69851,81054.63399,79276.00566,81435.76864,84484.84578,86644.60875,85755.29459,90837.08982,95410.70553,108242.2385,106209.5204,106844.7448,86263.47411,87025.7434,87660.9678,68096.05615
1065496,4859.143173,6172.425112,3020.548459,1335.169971,2495.235683,5625.224304,8208.012117,11469.32893,13767.57232,12519.95448,14380.43723,12892.05103,12629.39464,13351.69971,13789.46036,12673.17071,11972.75367,12125.9699,12235.41006,11797.64942,9652.622249,10768.9119,13483.0279,7179.274598
1065497,5582.018071,4352.081886,2578.135465,2743.703798,3595.198079,5794.891641,10501.76281,16154.73874,14924.80255,16580.48588,13860.4347,12441.27756,11897.26733,12346.66709,12559.54066,14428.09756,12299.36185,13529.29804,12039.18304,10359.8471,11991.8778,11826.30947,11731.699,5889.502117
1065501,12970.07555,10263.27717,6936.170836,5526.380016,8627.919821,16015.22372,21992.7368,38628.26848,38571.87685,35921.4701,32650.7554,30225.91519,28195.81641,29041.6909,30902.61478,31974.05581,29492.82396,24417.57701,21316.0372,16861.09821,18778.41373,20695.72924,20131.81291,10094.10227
1065502,13244.95982,14387.66224,9193.560346,7635.329779,11582.84722,14907.07243,22438.52017,27476.799,32255.37274,32359.25478,33346.13414,33813.60331,32930.60599,34852.42369,32047.60867,30697.14217,29502.49874,30385.49606,31735.96255,32722.84191,30956.84727,27165.15289,22126.87405,19425.94107
1065503,16807.07835,12066.62036,9296.222826,7849.459671,12374.4423,34937.79108,64611.82686,68490.3834,71353.12752,72122.68239,71137.65215,68182.56145,58947.90302,63134.28151,58609.29888,58547.73449,69352.28486,63688.36101,57624.26864,45342.17292,35953.60351,28350.4014,24071.67632,21916.92269
1065505,19561.13037,12238.04322,11961.70031,7619.168843,6987.527902,13757.92923,18357.06483,33852.00665,39655.20778,29312.08739,26903.9563,27515.85846,27930.37283,32371.59819,33812.52909,36891.77867,37464.20327,39694.68534,37266.81548,33871.74542,32114.99406,29391.0425,25226.16005,18021.50558
1065506,56242.28182,45649.56506,40605.41423,21185.43351,34804.64077,61034.22511,104161.7148,177554.1094,170996.7133,130391.2991,103909.5072,91551.33767,101891.8469,95838.86588,97352.11113,101891.8469,133669.9971,148802.4496,261539.2208,122068.4502,160908.4117,102648.4695,96847.69604,52711.37623
1065507,47951.04977,37961.24774,25473.99519,26972.4655,41207.9334,49449.52008,106141.6466,139357.7384,109887.8224,100897.0006,100397.5105,90407.70843,96151.8446,93904.13914,89908.21832,97900.05995,106141.6466,119627.8794,107390.3719,129617.6814,107390.3719,103144.706,96151.8446,66931.67364
1065513,18890.44732,19133.67196,13134.13075,9242.536456,7864.263476,16214.97624,45077.63394,48807.07848,38429.49369,39645.6169,36645.8463,36645.8463,38672.71833,33078.55153,39321.31738,41267.11453,51320.3998,50347.50122,50509.65098,37051.22071,35267.57332,34213.59986,27727.60937,26592.56103
1065514,2629.069804,2012.140067,2519.920697,1020.306873,1409.447169,2059.5962,3635.139838,5234.411542,5965.236,5391.016783,4679.174778,4783.578272,5258.139608,5205.937861,5519.148343,5500.16589,6017.437747,6601.148191,5628.297451,5509.657117,5372.034329,4052.753814,5704.227265,4389.692363
1065516,16613.46653,17536.43689,14012.36823,10991.73796,15270.96418,40946.32154,47826.64607,55042.59617,51938.0595,44806.01579,44386.4838,47071.4885,47910.55246,42456.63668,47910.55246,51434.62112,47071.4885,49504.774,48330.08445,43631.32624,37757.87847,34149.90342,34569.4354,33310.83945
1065521,113368.8218,82061.95053,62613.7426,46011.61388,81587.60399,105304.9307,152265.2377,187366.8813,166969.9803,151790.8911,147521.7723,143252.6535,157483.0496,142303.9604,158431.7426,154162.6238,133765.7228,158906.0892,171713.4456,150842.1981,108151.0099,124278.7921,113368.8218,98664.07924
1065522,97925.62253,58265.7454,66589.42332,35742.85222,31336.19921,123875.9125,123386.2844,171859.4675,201237.1543,176755.7487,199768.27,184100.1704,153743.2274,181162.4017,192423.8483,186548.3109,177245.3768,187527.5671,183120.9141,174797.2362,138564.7559,172838.7238,143461.037,114572.9784
1065524,19768.11599,9049.404211,10806.57008,14496.6184,12124.44448,24336.74725,34089.0178,47970.62815,54735.71673,48673.49449,42259.83908,37076.19978,39448.3737,37076.19978,39887.66516,45334.87935,49376.36084,55702.15796,39009.08223,45334.87935,33649.72634,31892.56047,32331.85194,26533.20458
1065525,10543.95536,6640.944258,5534.120215,5679.754958,6670.071207,16165.45642,23854.97082,31020.20015,30466.78813,28427.90174,29680.36052,25689.96858,21786.95748,25456.95299,24554.01759,24321.002,26738.53872,23214.17796,22049.10002,15961.56778,17010.13792,16340.21811,15757.67914,10776.97095
1065526,61365.48885,45431.9935,29067.86314,41771.59592,32728.26072,103352.4023,111103.8324,137587.8855,144262.7282,143186.1406,152014.1583,137803.203,123807.5652,129836.4554,133496.8529,123592.2477,137587.8855,142540.1881,132204.9479,115194.865,92155.89203,91079.3045,88495.49445,74499.85664
1065528,41532.66912,48367.15898,23920.7145,17874.81962,23132.11951,45475.64404,73076.46846,86745.44817,82802.47325,103831.6728,84379.66322,84379.66322,73076.46846,83591.06824,84905.39321,89374.09812,92791.34304,103831.6728,105408.8628,93054.20804,67293.43858,71236.4135,67819.16857,59407.48875
1065529,47173.72294,41051.9421,33309.68986,25837.51619,46543.53962,89125.92693,119104.6478,142781.5355,161326.9304,166458.4231,156555.5424,143501.745,140350.8284,144762.1116,144582.0592,144852.1378,150703.8401,158446.0923,146832.714,120995.1978,111452.4218,104250.3267,84804.66987,76252.18193
1065530,15209.08229,15985.34925,10263.97425,9803.964198,10407.72739,17164.125,33465.73116,45742.24938,44362.21923,48099.80089,46978.52639,45943.50378,46374.7632,47783.54398,44678.47614,50284.84863,51981.13569,48933.56911,45799.75064,43125.94222,37030.80905,35305.77137,33149.47425,25013.04649
1065531,56663.96668,43733.93401,27951.68826,47346.73726,33656.11443,77009.75337,63319.13055,85376.24509,124926.9332,96024.50729,110856.0153,107243.2121,88418.60572,93742.73682,109905.2776,95834.35975,123595.9005,115229.4087,101919.081,92031.40896,86897.42541,81002.85169,78911.22876,75108.27798
1065533,53636.70653,40693.93604,28800.57937,34397.4531,26934.9548,44075.38058,81504.47361,99227.90707,115785.3252,105640.9915,98295.09479,101210.1332,92814.8226,104474.9762,98994.704,101210.1332,117884.1528,111237.8653,106690.4054,110188.4515,78939.23982,89783.18266,81154.66901,54452.91728
1065534,47038.79394,32173.26087,24315.76481,24103.40005,34403.09083,73372.02396,83246.98521,108306.0267,98324.88304,98218.70066,98112.51828,97900.15353,90148.83985,94077.58788,91635.39316,92166.30506,99599.07159,106607.1086,100979.4425,76132.76581,63072.33318,65089.79839,64558.88649,44490.41684
1065535,58785.44277,53042.03744,26183.17135,22973.62131,32433.34774,80238.75091,88684.93522,155240.8675,188349.91,137166.0331,113854.5644,113516.7171,102705.6012,119429.0461,121287.2066,120611.5119,143416.2095,141726.9727,136490.3384,105577.3038,90036.3247,82434.75883,81927.98777,62332.84018
1065536,64287.38111,29022.1248,21766.5936,17885.72808,26659.85883,76267.44425,83016.7756,106133.2355,105458.3023,106808.1686,126381.2295,109170.4346,106301.9688,112882.5668,130430.8283,133974.2273,142748.3581,173795.2823,175988.815,140723.5586,100565.0371,92297.10621,84197.90859,76773.64411
1065537,50336.32239,33938.09778,18681.52171,20342.10142,25220.05431,39542.55429,71612.4999,120184.4564,159311.8657,122779.1121,105239.239,101606.7209,100776.431,109909.6194,112919.4201,113542.1375,135129.6737,152358.1882,160972.4454,129421.431,92577.31871,74310.94193,74310.94193,53242.33688
1065538,9157.60749,8894.457849,6657.685905,6789.260725,6262.961444,11315.43454,15973.18318,24604.49139,25367.62535,24209.76693,23630.83772,22551.92419,22578.23916,23657.15268,23841.35743,22657.18405,28630.68089,30235.89369,28078.06664,26683.37355,19420.44347,21683.53038,21209.86103,14394.28534
1065539,34904.70277,39424.73623,26115.74884,22600.16726,30384.66932,51227.0458,69307.17961,97682.94517,119278.6606,99691.84893,88642.87827,82365.05403,84373.95778,85378.40966,85629.52263,82616.167,88642.87827,89396.21718,81360.60215,74329.439,70311.63149,58760.43489,54240.40143,43693.65671
1065541,40977.60768,37538.92732,24643.87595,50433.97869,27795.99962,65908.04033,65621.48363,102300.7409,108604.9882,87686.34931,85107.33903,83674.55555,79662.76179,81955.21537,82814.88546,86540.12252,96856.16361,97715.8337,110324.3284,81955.21537,59603.79299,65621.48363,54732.32914,39258.2675
1065542,30792.87116,29630.87602,19172.91978,19172.91978,25563.89303,55194.76905,63038.23623,85987.64021,94412.10496,86568.63778,94993.10253,87730.63292,79596.66695,82501.65479,89764.12441,90345.12198,98479.08794,104289.0636,105741.5576,76691.6791,70881.70341,69138.71071,59261.75204,55485.26784
1065543,19824.14329,15285.57053,12202.76639,9890.663284,16527.25553,27188.61985,33525.49503,46070.79521,45000.37711,39862.37021,41061.23848,39305.75279,35837.59813,39220.11934,38749.13538,35923.23158,33182.96123,37764.35072,34381.82951,34253.37934,31770.00934,31341.84209,29928.8902,24148.63243
1065545,32555.52851,17778.55103,12468.07475,15931.42885,24474.36895,56568.11692,79772.58937,115329.6914,119370.2712,113367.1241,118677.6004,107594.8673,86237.51701,100783.6042,106671.3062,93741.45089,110942.7762,121332.8385,116830.4782,84044.05942,67189.06948,64418.3862,54720.99473,42252.91998
1065547,62400.50905,51779.1458,40759.48144,34917.73166,40228.41328,77270.41758,117100.5297,156134.0397,144981.6083,146309.2787,139936.4607,138874.3244,131837.6712,134227.478,139803.6937,137015.5858,145910.9775,142193.5004,146707.5798,125464.8533,108072.371,98114.84295,94662.89989,92538.62724
1065550,37403.72471,29922.97977,23623.40508,19843.66027,33466.49053,99297.04603,133629.7281,158198.0694,152055.984,144024.0263,150166.1116,133865.9621,132527.3025,131503.6216,139693.0687,137173.2388,155442.0054,152449.7075,152528.4521,126385.2172,98115.87577,78744.68361,62444.5341,55357.51258
1065551,52880.60273,42675.57413,37573.05983,25976.43643,31542.81566,50677.24428,72362.93005,87902.40541,81060.3976,90685.59502,88598.20281,88366.27034,86510.8106,84887.28332,86626.77683,88598.20281,94860.37945,105993.1379,95788.10932,89641.89892,72478.89628,68536.04432,61578.07028,53228.50143
1065555,14248.83804,12365.73169,10357.08492,8473.97857,13181.74444,26426.2591,37034.42486,58941.22872,62016.96909,59255.07978,57936.90533,55488.86708,50467.25015,54484.54369,54672.85433,47265.96936,58062.44576,57309.20322,53794.07136,39105.84184,32766.05047,30255.242,31887.26751,33958.68449
1065556,67936.41906,68936.95542,46524.94089,48125.79907,43423.27816,73639.47633,125767.4209,162787.2663,188901.2654,189901.8017,176494.6145,176394.5608,170391.3427,171992.2008,174293.4345,175193.9172,174893.7563,178695.7945,172792.6299,176194.4536,154482.8145,148879.8108,130870.1563,112560.3409
1065557,28285.93505,14219.00498,12622.21833,15663.71672,21746.7135,49044.16157,49728.49871,81740.26929,83032.9061,64479.76591,63263.16656,60145.6307,59841.48086,62426.7545,59233.18119,57408.28215,61134.11768,61058.08022,54899.04598,43265.31463,37942.69244,40527.96607,36954.20546,30643.0963
1065558,37285.27598,36891.41743,25469.51951,21005.78929,22843.79585,37679.13453,74833.12433,92950.61759,98070.77873,86386.30844,87042.73935,86386.30844,92556.75904,98333.35109,95445.05507,101878.078,95707.62743,99252.35438,87699.17027,80609.71638,75095.6967,77721.42036,68531.38755,53958.62123
1065559,44015.35381,29610.32893,25608.93313,24168.43064,32011.16641,44815.63297,60501.10451,109318.1333,129645.224,116200.5341,116680.7016,116360.5899,105796.905,99394.6717,108837.9658,109798.3008,123242.9907,117801.0924,111238.8033,93952.77341,81948.586,80187.97185,77787.13437,59380.71369
1065561,12441.68082,10671.52298,11581.88987,10519.79516,13099.16802,28120.22169,27108.70292,46681.59104,58111.75309,53458.76677,57150.81027,58516.3606,54773.74117,58314.05685,60337.09438,62562.43566,64787.77695,73335.11052,70907.46548,48552.90076,30649.0186,26501.79166,20938.43845,17853.30622
1065562,30359.2111,28271.0114,24897.76572,19275.68959,25540.28871,71641.31297,93165.83301,135572.3501,125773.8746,128504.5973,116617.922,103124.9393,103767.4623,129468.3817,103928.093,103606.8315,115011.6145,109068.2769,113244.6763,85616.18793,80476.00403,72283.83596,75657.08164,69713.74401
1065563,17171.65508,14415.00142,8212.530691,10107.73008,11543.48719,21593.78699,27623.96687,53984.46748,78909.21097,60072.07764,50768.37154,50825.80183,48988.03272,49160.32358,52778.4315,58980.90223,58062.01768,52318.98923,57832.29654,52204.12866,44795.62195,37903.9878,28830.00284,26188.20976
1065564,3736.399718,3357.594216,2169.522417,1911.245938,3237.065193,6939.028047,7696.63905,8764.181826,6939.028047,6138.370965,6009.232726,5647.645656,5725.1286,5897.312918,5905.922134,6129.761749,6069.497237,5587.381145,5380.759962,5406.58761,4674.804255,5621.818008,4640.367391,3237.065193
1065565,2093.031557,1390.47551,1702.722642,1024.560902,1053.83407,1278.261697,2673.616068,4034.818409,5888.785755,5274.049214,4044.576131,3912.846873,3581.084295,4600.766335,5098.410202,5034.985003,6430.339374,6088.819074,6357.156453,6015.636152,4112.880192,3712.813554,3698.176969,2741.920128
1065566,54822.19675,36548.13116,38282.16658,23476.17184,24543.27056,37481.84254,77631.43189,111511.8163,158197.3853,145125.4259,132053.4666,128185.2338,120848.9301,134721.2134,140056.707,139122.9956,160064.808,165400.3016,171402.7319,149127.0461,121515.8668,94971.78609,97906.30757,78565.14327
1065567,8254.857907,6595.151026,5787.135834,4629.708667,8014.637174,17295.89276,21816.41018,28455.2377,25725.45665,24415.16174,24043.91152,22122.14566,22122.14566,22078.46916,22646.26362,23170.38158,22842.80786,21095.74798,20440.60053,20396.92403,15024.71492,17055.67202,13386.84629,10329.49151
1065568,57864.31084,19288.10361,20800.89605,19666.30172,34037.8299,78665.20689,43681.88171,99466.10294,136718.6168,108921.0557,105517.2727,100978.8954,97007.81523,101924.3907,98898.80578,95684.12184,104382.6784,107975.5604,106840.9661,85094.57476,101167.9944,79799.80122,76774.21634,46896.56565
1065569,22347.92871,34125.89114,30803.90174,11022.96484,25971.91715,40920.86947,51943.8343,61758.80299,85616.72689,57530.81648,52849.83141,45601.85453,45601.85453,43185.86224,46356.85213,47262.84924,48470.84538,47715.84779,51792.83479,46658.85116,36239.8844,32766.89548,34427.89018,37447.88054
1065570,16666.72421,10033.36798,11933.37454,5833.353475,7200.02486,11833.37419,23433.41424,37900.13086,51433.51092,43966.81848,44233.48606,41033.47501,39666.80363,43100.14882,42600.14709,44600.154,45000.15538,46133.49262,45800.15814,41133.47536,30400.10497,27666.7622,25900.08943,26733.42564
1065571,54724.36653,42418.62273,29389.01165,28230.824,53710.95233,128848.3762,133915.4472,157368.7471,130006.5639,120596.2892,117845.5935,111620.3349,111041.2411,114515.804,113357.6164,115673.9917,117556.0466,106842.8108,97432.53617,94537.06704,83389.5109,89180.44915,79480.62757,64424.18811
1065572,41824.2459,32927.64592,25053.64363,16975.12181,16259.30342,41006.16774,63401.05736,87943.40214,103895.9262,114224.163,127108.894,127211.1538,130585.7262,131915.1032,129767.648,127211.1538,136414.5331,134573.8572,122609.4641,131199.2848,113712.8642,88659.22053,77103.86653,66877.88953
1065573,24582.21383,21659.32865,10942.08298,9593.059055,14764.31745,11991.32382,30278.09264,47065.94599,52162.25861,46091.65093,46541.32557,44592.73545,41145.22985,42719.0911,46466.3798,46541.32557,53511.28254,51187.96355,68950.11196,45342.19319,35149.56794,33500.76092,31851.95389,26680.6955
1065574,15559.31143,12246.30215,7750.075277,8045.879677,23841.83463,12601.26743,24847.56959,35141.56271,39815.27222,39164.50254,36324.7803,40702.68542,30467.85319,34194.98863,37389.67614,36738.90646,36206.45854,34254.14951,38336.25022,31414.42727,26504.07423,23131.90407,23191.06495,17984.90751
1065576,71435.27241,49635.35321,30177.57409,25042.88238,28466.01019,55400.6211,71165.02548,98640.13025,117197.0863,100892.188,120079.7202,125484.6588,128187.1282,135934.2069,140348.2401,137195.3592,149896.9651,160256.4308,159085.3607,145482.9318,131520.1737,122421.8603,126925.9758,110350.8306
1065577,16202.59164,15318.81392,9132.369835,4934.425636,36971.3682,28354.53537,31742.34999,46251.03432,50669.92295,44704.4233,50007.08966,46619.27504,37265.96078,43894.29372,47797.64534,47208.46019,48018.58978,46766.57133,50301.68223,39622.70138,29238.3131,32110.59071,31668.70185,22315.38758
1065578,34539.64588,20588.33794,24380.9265,12461.36243,16389.40059,23161.88018,28308.96466,54044.38708,63119.50972,56076.13095,52960.79035,52012.6432,48490.95382,50793.59688,51335.39525,47136.4579,54179.83667,52283.54239,66912.09829,49032.75219,46188.31076,41718.47424,45240.16362,33862.39792
1065579,3439.921437,3627.553516,2579.941078,2751.93715,2439.217019,3862.093614,7442.73911,14400.76202,15479.64647,13384.42159,12618.25727,10679.39246,9209.607848,10335.40032,10851.38853,9647.416031,10804.48051,12540.07724,11304.83272,9412.875933,8521.623561,6535.850731,6786.026836,4815.890012
1065580,5219.384388,2965.25437,2495.643949,2374.886984,2616.400914,3703.213602,6386.701719,7433.262085,9687.392103,10331.42925,8291.978282,9888.653712,8694.5015,9217.781683,9687.392103,10666.86527,12545.30695,17107.23675,19549.21093,14115.1475,9244.616564,7218.583035,7862.620184,5957.34362
1065581,35592.39399,28228.4504,18900.78853,17305.26742,17182.53503,29946.70391,61734.39371,107390.8439,125187.0409,112300.1396,102849.7454,94994.87223,78180.53438,89349.18215,91190.16804,86158.13993,91190.16804,94994.87223,93522.08351,75725.88652,60752.53456,49706.61919,49461.1544,36206.05595
1065582,3373.772245,759.4099887,112.0440967,1605.965386,2925.595858,2178.635214,3709.904535,2464.970127,5054.433695,14229.60028,8664.743478,7905.333489,3909.09404,3174.58274,3050.089299,4120.73289,5353.217953,4170.530266,5216.275169,3386.221589,2713.957009,2689.058321,2826.001106,1431.674569
1065583,763.6762615,1804.372343,718.7541285,404.2991973,920.9037271,2156.262385,2545.587538,3002.295891,4297.550727,3084.653135,2500.665405,2395.847095,2291.028785,2171.23643,2627.944782,2523.126472,2485.691361,2508.152428,3039.731002,2785.172248,2148.775363,1572.274656,1474.943368,2478.204339
1065584,52186.50427,63451.4325,47818.47087,36093.74965,42530.8515,77015.32568,121845.1421,110810.1104,148513.1355,121155.4526,104832.8015,95177.14875,103913.2155,99545.18215,106901.87,107591.5595,103913.2155,120695.6596,105982.284,91958.59783,110580.2139,84831.8065,85981.28897,78854.49764
1065585,35764.63957,31173.23314,23198.68513,23923.64404,29723.31532,79262.17418,72254.23805,89411.59892,109952.1014,98352.75881,102944.1652,87961.6811,108018.8776,81920.35685,93036.39347,102702.5123,103185.8182,104635.736,90378.2108,97386.14693,88203.33407,70321.01429,56546.79499,52197.04153
1065586,23915.09048,21697.40038,15463.89309,13845.5787,23735.27777,45972.11628,60836.63367,83313.22246,99556.30396,89187.10433,82653.90919,78757.96713,77259.52788,77259.52788,78937.77984,80376.28153,80496.15667,88347.97835,89306.97947,76000.83891,53644.12525,50527.37161,51546.3103,31946.72487
1065587,18654.92169,16231.7735,12148.93477,9493.429901,11186.31425,16762.87448,34289.2066,39600.21634,38737.17726,42156.13977,44645.67559,47201.59902,45973.42802,47732.69999,44778.45083,44844.83845,47035.62997,41658.23261,43052.37267,44214.15604,43782.6365,37641.7815,32961.45417,24729.38908
1065588,26580.86106,19133.63705,14321.58462,11800.98573,17185.90155,22227.09933,32309.49491,38381.84679,41475.30906,38152.70143,38840.13749,37808.9834,33798.93971,35288.38451,38954.71017,39527.57356,41131.59103,45370.78008,54078.30353,45027.06205,43995.90796,33684.36703,30820.05011,24403.9802
1065590,81729.33198,72748.08671,56731.53264,58976.84396,81579.64456,193246.4608,224381.4444,254468.6161,257911.4268,258360.489,253121.4293,253420.8041,251923.9299,257462.3645,259258.6135,253420.8041,270335.4827,244738.9337,249079.8689,209861.7645,193545.8356,184115.5281,173487.7212,116756.1885
1065592,44145.05614,34440.75501,22928.78994,21596.82704,26734.39823,55371.60059,85055.34524,123587.1292,104559.0877,99136.09591,95615.90824,96567.31032,97804.13301,100943.7598,102751.4238,98565.25467,111409.1826,118164.1374,119876.6611,105034.7888,86197.02773,85816.4669,77919.8297,57750.10578
1065594,31567.12902,17779.18761,16509.24563,14513.62254,20863.3324,36102.63606,56512.41775,79643.50367,100778.9665,68214.02592,64585.62029,62499.28705,58326.62057,59596.56254,63859.93916,63587.80874,70935.33015,69121.12733,67579.05493,59052.30169,43359.44733,43178.02705,39549.62141,32655.65071
1065595,15185.06429,12228.68009,6719.054995,6114.340045,9406.676993,20694.68938,24054.21688,25129.26568,36417.27807,30235.74748,23987.02633,23919.83578,18947.73509,21971.30983,23785.45468,25935.55228,26607.45778,31781.13013,31848.32068,20425.92718,19955.59333,25465.21843,22374.45313,15991.35089
1065596,16635.0527,12776.40645,8660.517127,9517.99407,11876.05566,23323.37286,23194.75132,40944.52404,35456.6716,34384.82543,35713.91469,36014.03162,30397.55764,34556.32081,37085.8778,34642.06851,38372.09321,39229.57015,41759.12714,33827.46541,24480.96673,23494.86825,25638.5606,20622.32049
1065597,24658.82508,11446.82986,10270.05296,9093.27606,14709.71127,19523.7986,37228.94199,81946.46426,81999.95412,51350.26481,42256.98875,43273.29607,39956.9248,46964.09636,38566.18847,46108.25861,49906.03861,51938.65326,47071.07607,37977.80001,28724.05438,30328.75015,26423.99043,19256.3493
1065598,69316.37318,40976.08519,36824.32325,40615.06241,45308.35851,71301.99845,109028.8786,144048.088,163904.3407,136466.6097,117693.4253,116429.8456,103252.5142,106140.6964,111736.5495,125094.3922,133397.9161,138091.2122,132134.3364,108848.3673,95310.01312,81410.63621,67330.74791,64442.56569
1065599,63846.16396,45347.14722,32414.20632,33723.87122,46656.81213,73504.94261,90694.29445,127692.3279,116723.8844,115741.6357,119834.3385,119834.3385,112794.8897,116560.1763,109193.3112,111157.8085,110175.5599,124090.7494,137842.2309,107392.5219,82017.76448,100025.6569,96260.37028,72195.27771
1065602,13928.1601,19007.84201,18188.53848,6308.63722,8356.896058,24824.89711,38343.40544,46044.85867,36868.65908,32034.76822,28511.76302,28593.69338,36786.72873,29494.92726,26463.50418,38834.98757,33509.51459,19417.49378,50551.02812,34656.53954,21056.10085,28511.76302,20974.1705,16386.0707
1065603,2079.207564,3309.161334,3279.876721,4421.97665,3279.876721,7877.561052,6354.761146,11420.99929,11274.57623,8580.391778,8931.807141,8990.376368,9781.060935,8463.253324,8931.807141,8521.822551,8521.822551,8785.384073,10659.59934,7438.291848,6208.338078,6881.88419,6384.04576,7701.853371
1065604,15195.20805,11150.44044,7870.899132,4919.311958,12571.575,13992.70957,24377.9237,39463.81371,50723.57219,37058.81675,32686.09501,32795.41305,26782.92066,30937.00631,32467.45892,38479.95131,33669.9574,35200.41001,47006.75871,50504.9361,35419.0461,34216.54762,32576.77696,31264.96044
1065605,24080.06694,18364.56467,19114.13874,13398.63647,17333.90033,31763.20114,43662.68948,53032.36533,61090.28657,49940.3723,52563.88154,52189.09451,47035.77279,47316.86306,50127.76582,51626.91396,57436.11298,54812.60375,57155.02271,48534.92092,40476.99969,38134.58073,33262.34928,27640.54377
1065606,10267.21252,15207.09779,5811.629728,10364.07302,24990.00783,29929.8931,39034.77968,38259.89571,44652.68841,45330.71188,30898.49806,29736.17211,40390.82661,31673.38202,27798.9622,39519.08215,43877.80445,43780.94395,47655.36377,44168.38594,40487.68711,28089.54369,25086.86833,23149.65842
1065609,25405.16503,29840.98749,14214.79472,14920.49375,23086.43965,33571.11093,42846.01245,44257.4105,67041.40771,50003.81688,39317.5173,42140.31342,40527.28707,42140.31342,41132.17195,44459.0388,48289.97638,57262.43546,64823.49648,44660.66709,43249.26904,34680.06655,30748.31482,38611.81828
1065610,22467.44929,16349.0814,18154.50144,9227.702388,18756.30811,39919.84294,33199.66837,42126.46742,50852.66424,45436.40415,47442.42641,39418.33737,32296.95836,36810.50844,34704.18507,39819.54182,49749.352,43931.88745,44132.48968,34503.58284,39117.43403,30993.04389,29488.5272,25275.88045
