LINK ID,Final_CO2_Hour_0,Final_CO2_Hour_1,Final_CO2_Hour_2,Final_CO2_Hour_3,Final_CO2_Hour_4,Final_CO2_Hour_5,Final_CO2_Hour_6,Final_CO2_Hour_7,Final_CO2_Hour_8,Final_CO2_Hour_9,Final_CO2_Hour_10,Final_CO2_Hour_11,Final_CO2_Hour_12,Final_CO2_Hour_13,Final_CO2_Hour_14,Final_CO2_Hour_15,Final_CO2_Hour_16,Final_CO2_Hour_17,Final_CO2_Hour_18,Final_CO2_Hour_19,Final_CO2_Hour_20,Final_CO2_Hour_21,Final_CO2_Hour_22,Final_CO2_Hour_23
1063474,43748.81667725449,42374.87778187451,29407.117513911267,23392.90377014331,33295.43117324437,68143.52902167717,126072.91970211649,208924.57577117177,225411.6782593045,209981.00942730642,193365.63221310565,176076.92209807684,199770.0583899375,202069.59799401948,215521.89762873086,198072.99071265396,186945.4913353125,149526.65727679373,207022.64431332913,167195.59435429052,121838.8159529043,113290.75181244445,110989.88464061444,78941.10317524406
1063475,41834.10978587786,36048.06398056375,34701.54870634034,32259.410854496975,39033.476063512295,109388.72151849513,206822.41026699956,229090.6708725619,242694.73135393587,212050.5784972204,214739.90204029306,173084.21065374522,215019.63888359885,230247.0820623741,232706.16191158953,235737.55987281055,228050.12404298797,191460.5252821089,173353.6226799675,156858.9342088586,144929.36212874946,149081.12616029524,100978.67886461568,65644.45230486909
1063476,63014.86351598117,52464.61027372975,42220.20712637369,39262.03776994715,64380.49227894236,170627.83496570494,223373.15514107188,255483.00694439225,241279.36387211157,222133.1446331627,250231.16196492297,247235.81659406255,213977.36208725662,217136.69576719534,214903.47682568812,214667.37135452812,230924.9312224497,222636.39068960838,210925.8452815155,194885.67175466276,186601.46457466783,175245.43694857397,147288.66484765935,93391.57074847499
1063477,11877.866037847429,7700.911699365128,5484.183032116465,5847.609898059043,13174.63999641255,29960.027514053392,48586.13048828454,50152.53383467308,55866.438349853765,52296.43830419563,50870.152430590795,43575.73966813371,40441.90310707646,40165.57130175643,40647.93154873478,39250.06954318773,42428.394012981116,43569.32432330117,40909.02643313318,29903.867959425996,24531.578025631716,24434.405569951392,21579.787103883427,9789.683227613259
1063481,41678.70510921425,27237.077096020854,23130.33979281115,22843.605793638057,36681.87699306954,69510.96922552686,142155.79549775505,205409.1558318168,180311.9709052104,148843.13879352264,152852.44468920297,153356.41891500977,156398.75610765893,154661.84198402765,154804.74563166293,153447.95352589356,153555.9982653701,151224.72605272883,147782.30345545645,104596.16714521863,63064.40907248022,78972.37600866234,59087.18197325115,53610.6104506796
1063482,5513.211156842381,3671.348544817596,2117.5231698669036,2323.3879737346656,8904.807548633944,20949.646994883413,35411.18735657216,47088.760714660704,50164.016580836986,47406.2492533404,47238.069888286205,46342.183377307534,36945.563664158326,33520.139807012936,37327.82823427727,39339.909140942735,45134.97606324871,44835.1684949004,40993.88622400642,21063.62169986806,15734.451834538024,12824.70258384979,12934.842790192895,7658.431267292724
1064367,27862.156816039493,36641.881080871084,27541.585719893003,39924.322422600264,44897.40063580779,100162.53166804282,136031.8124241812,189690.94694291314,268866.15251755074,245781.35023252846,215634.9887336354,187587.40263943403,177064.36957047653,204353.11942968643,237024.38524839183,223274.72380312334,232099.4240227234,244668.56056372495,239898.5733576445,219329.68020148086,164945.09178542293,132830.87040765665,93022.40020805891,71789.60557890737
1064368,42216.435139109235,44287.975899514466,27845.741014686777,40436.98076109376,70882.8061785424,151025.26128678172,182956.42891732894,266221.31404825416,232433.40851919405,202965.36108343417,199713.8752317276,191841.98139195677,188534.98627153458,198684.76022122876,214049.48436496078,231006.95215273762,240558.68746482435,230585.80994132717,193983.69213474056,152763.31279746804,123556.43817167016,108018.3140333749,106802.48828890533,63351.949585178554
1064369,139337.37566542102,96957.9724718011,64710.11234947969,74161.67121883162,72669.07302525427,134546.47541534167,231166.56790422354,329001.2626991954,363834.9793610532,321173.479857343,308475.68925757613,282616.9740600814,309669.36222801416,281146.94604841416,289102.3759274662,308626.22065788315,311712.78055358556,329946.6953710064,305252.3418902686,269069.6348133502,221356.96457315353,200561.90879325403,167633.8741012938,160191.37447435668
1064370,20314.942010883842,23989.885034029467,17605.94200557559,15131.881128304247,38214.97473831683,60427.426024616376,97401.04692831532,123740.0410461257,182965.69720105777,174846.26958158417,119071.03011602495,113195.36509760527,115091.50510542939,114095.80278785099,129168.97618423974,160228.76139179867,185487.80216352385,202827.08200691323,208747.73869003094,173491.13725793987,97177.53991002905,58918.52068891735,60811.45490835177,36779.18319345223
1064372,44043.148965424916,60248.77199012915,35302.5086077437,26833.84639095382,46051.43211983358,115394.47304525078,143016.98068351578,177162.5289497871,178317.16068642726,163595.65496576414,165730.90537116272,160957.1797191199,145543.79640961176,156367.34693224798,157013.2916702353,165018.9601694477,144408.11593238963,126068.49236533952,125437.25575557898,93803.91775994074,91526.68734445167,97323.42027248023,86763.01261097114,63240.46512332476
1064373,47789.03285224637,43010.91780883385,23035.312896420506,44203.257473481885,40876.94225329571,66185.50907707454,80092.33813549051,121614.37868530722,144650.6142214958,131526.54866065632,103504.52892148824,110912.76042055125,112281.68413803664,105546.1775919233,98958.47948899676,119926.3623380897,117739.44103500068,129286.22125601865,130015.34847504758,115086.54129876083,99311.65145821655,73390.68075186595,46035.39170481382,89894.69781143917
1064374,68161.4186400181,61483.891898675414,32318.203330081993,38963.324612217715,39158.76657113072,85031.84680810983,93336.36822465417,128019.54452400326,132674.06009717414,140145.3530868041,118903.47096438205,121053.3595635947,111965.80107413253,112863.7036398711,103871.99608792872,110890.24244427052,105365.11071500869,110055.78535684478,98578.4789118299,90930.10361157775,65058.45385110074,84364.94446527856,95647.43680722096,88672.36566221002
1064375,68107.49926945553,51635.34596370637,32887.7361915119,38949.60750891301,33515.98409398392,63431.98999347721,102721.69770406077,143534.50541832758,154804.6896487152,141017.8464286737,148720.97784015685,141346.7401942117,137942.79133277835,142111.2614492115,139235.41528334166,145896.4441280321,139941.761751551,144961.4321235207,139924.6068455272,131454.14081316997,112739.49494593787,100888.26645038987,89459.9915493821,77734.11914257071
1064376,55108.921130713774,47952.14370783554,26309.392773695043,28157.884378350936,33727.2849820296,58954.8963669408,107362.15138997506,142006.15721019547,156740.9367813874,155214.95712964854,152276.15550199596,146620.08920478626,136113.57328542008,143000.54860034498,152394.74661767486,135250.06820770097,147705.7727581249,135808.97850804808,141345.7592351312,123320.85894184881,108679.10090557768,98905.5211280684,97904.30738916967,81960.1370856746
1064377,28524.642071448216,24906.910124528404,12752.193185749307,14723.685710179767,20680.363095761593,36897.38222182039,20942.140492076593,43344.66427287573,59486.31153588656,64426.339706951316,51709.98954272914,49690.611577806565,48381.26706955256,40209.30215551955,47502.46678524878,50008.01677103161,51722.16454376033,55517.585527550145,49304.250763591495,43285.661921107865,39153.01854718352,27733.821679420886,22344.225013119478,47821.379307189854
1064378,5190.476984472985,4048.538798621791,2464.3696804507777,5389.76317523032,3416.0771122566384,7920.867743539122,11995.323537357614,17292.50910268542,16920.17548281343,24817.628169556494,17826.011640401717,17415.53402583406,15865.163558361195,16223.859303003606,17275.814304378888,16947.869425554833,20293.49099468587,19224.876362175008,17290.042331455727,15296.332285407541,13258.475161930064,12473.191956873872,10053.009090121917,8580.487294651963
1064379,40746.436863594434,34532.07443424688,37207.99188279011,5701.407065893459,37551.968803737014,52214.55020956403,69116.54295006674,108414.92569856335,112749.61734655946,117926.4511844396,106657.79166800558,116625.77866052074,100711.11912200988,114936.88068377924,108203.85400446855,98910.94806852752,94622.3060421889,104445.56985175158,109954.80320633567,114314.33969471707,112733.7319625069,86255.0362736205,81315.45223084684,59128.48692613126
1064380,23717.8243814215,16018.452294226867,11527.276931662032,15171.017793121908,23602.145183032473,47088.1795966145,46610.619652009715,67241.88301771703,68759.40948393589,66963.76357259692,69474.70668833029,67783.77712840911,68799.64729346306,55974.11520738882,57982.585210735175,62626.352992483546,65366.36712230335,65022.83739836359,51670.9470195847,52376.146313497746,39000.93748268951,34338.77055339735,37549.99365855822,34072.22880880456
1064381,53538.39096034479,16986.121438372305,45038.90668582259,6859.365939397142,26647.054863179816,68551.68407162903,87044.85857195414,91479.38238026814,99374.91536182996,104015.01481304251,100531.34737552717,86012.1375715936,80799.58303430508,79684.24731298492,82467.49365737526,90867.05003845072,85431.18454957101,84683.64205894801,67162.12995274525,67782.50333674942,65542.89977047902,64551.95507583616,60681.5053047411,50111.913951058064
1064382,55945.23454026026,46127.26212496086,30993.409328720343,18476.688704434055,35678.03239529821,76650.57771040419,115967.31214360293,153387.499819346,170178.9983428325,163025.18633030748,160485.17174556095,149726.14173780457,122847.79536826152,138423.80749384165,128211.64394904999,147556.61106000253,105005.92245898844,121549.08799966384,136354.98666995508,118037.14654560137,109053.80469963516,91083.2875225093,90252.88039860531,72814.79061998165
1064383,37264.83434402567,22945.97236454724,16632.93816227042,22396.90977303373,34945.690218106145,88168.64497483426,100763.38505154304,142785.91467423935,146686.33948339947,144651.4141202729,143822.00284865792,125214.57751869119,123126.38851745667,114161.52422789407,119929.95605002463,114698.86972305884,139163.98583149433,143087.8272302673,132912.0622809827,104080.15090264993,103934.41307876268,100561.82321335714,97594.74705743187,79733.78696779563
1064384,10501.309767597128,7406.359421363079,10494.143409232422,3112.9102855335873,4448.236157526991,14590.695448920625,22901.614413213127,32463.87600931924,29394.02996492109,29370.309552073544,29762.201585297393,28408.57123008897,26063.298682988603,23753.860836106076,28545.777304342082,26898.19478935819,22462.101653814716,22073.53057757575,23140.375131373403,23057.01442707924,18478.45719230126,15763.259226699973,14437.232503051035,13978.691724666991
1064385,32682.17568186375,20234.33662759664,15751.119998775166,20883.78821200246,27599.899090134808,47823.64559180406,52050.03209240118,77871.66492450965,74599.09433991677,79731.76255314407,85091.80731324048,94290.05343502678,89943.46939347872,75453.8794770496,79106.63054742481,82334.79302314343,76965.17794310409,80301.88807342261,71698.20717136224,76193.07368653476,65795.80468476367,72474.13520782586,68013.78436099469,64200.363290810354
1064386,30778.098024529063,20832.406165656972,23939.95830369291,16766.535191282735,42633.656411615266,72882.94356026701,75771.81161057077,94079.02905658277,97803.80193977464,98130.54755738827,95976.486123092,90161.2140795063,90840.0540867008,95199.74202780437,90645.15789722989,93369.11449409027,79534.78365971462,84079.82911333581,72614.99087807916,73962.71995520138,73569.58573707251,71193.85184204849,59875.22984448651,46564.999341633535
1064387,16379.454082478082,12963.027600128025,10054.723024878964,11908.288421283049,22598.534688602304,57552.42361656796,105727.89906589231,119187.23780187365,118694.79955743361,108284.20719734844,115691.3584395256,80930.50796027553,84162.4198406421,84744.82211130441,106509.26990713883,92538.69121548349,86505.65811808857,90042.13954802463,74007.26835321462,61913.876600458694,51622.63105501722,47350.55336785934,50348.705328469434,41088.696822830505
1064388,32341.636725008255,38041.92842879914,27500.757156308206,30372.052028022525,28943.544186357587,62970.67957583569,70161.00684760587,91003.60671549165,96165.10229453641,100475.25389534095,93541.35184813837,107183.69245383187,105611.31546443001,109591.54843751925,116553.46933597514,121825.77978679149,104518.18349331165,104646.36913930438,125519.95681576781,107748.49981614178,79618.9520666788,73783.63923342589,74941.53429681339,59401.874645016585
1064389,35293.8842254126,30549.710508962504,26150.333111056156,22611.5451695686,37087.83804839737,38798.414190203854,81675.78838269613,110994.02003723074,134062.97637726765,128714.63443049544,130355.38045293497,112245.98071646022,122238.5339718269,132438.08252189268,126731.02599378294,139262.62735991526,143884.67787165282,124552.32603661144,130369.6664692605,100988.78799566314,83029.64832150271,76710.03891810865,69935.45916549716,49223.412191849995
1064390,34541.97432449715,25036.92408203125,13510.695706762328,15961.536540453546,17137.181826904467,35402.16116509614,80166.78378751219,110562.38002487594,125051.11713233011,125274.91169582076,103115.47604030938,114865.89868869954,115722.27100197782,108703.61344876225,114820.60429240332,127165.07791010372,133207.55022493645,116891.92625545089,121125.85619069697,112639.23029170936,93060.23111887205,79721.70785625717,75571.97697099509,66538.86871765407
1064391,52110.174119565236,39551.99734269877,37557.70479819621,30986.08800065439,56934.70367951754,34715.275401018356,89242.84703178194,137023.63562909098,166785.00879986852,150598.47521366779,167394.01454957898,148384.124656463,146551.90417731027,165827.17067876708,158815.2033134921,205571.53759260767,197178.86168186425,155639.33228936893,184790.6056450808,125242.33820890584,127077.63683694774,113144.98576041119,93659.30761332695,68813.27857185758
1064392,73331.51660935738,54179.12430315454,44913.04719632125,44987.67713687323,62452.58859137473,123919.95712512996,174424.1998698307,216151.079287327,198721.25916151493,205504.03074980518,209044.83768651047,204884.34140706668,195307.70733341578,210247.25256701958,200040.63905982958,215008.38346291336,206887.35076050294,196641.19864145044,175765.35831375787,151043.47263842562,137292.6542629392,136870.40268618573,115511.26799916345,100308.62142334247
1064393,75105.8771287474,46521.40083655651,34852.3711909146,44081.13871093991,38664.56450366159,90294.42414847965,135338.4779731628,139841.24768255375,189642.56084941613,178133.14671098255,163180.15832575256,154333.383062264,143881.37555232906,155701.54527579035,145329.90991325615,141064.48767246335,153342.5927797553,143574.85768199587,129927.2702681721,96752.9655238965,98729.73445798247,88889.4425957085,106743.9287228994,98281.40329113387
1064394,28275.120381569708,30603.711657112093,20156.393978546763,23745.631772885383,25636.158324073724,58449.914994539635,77175.29106093835,76618.20028005885,93807.6378080365,98255.45890091205,81181.32808189851,89881.8287337117,94582.57518975984,89603.31069887592,104966.16462434908,114344.45913718897,97709.47145150875,93599.15359211231,111729.74192646123,88528.38861789001,58489.09701436435,62316.73887022108,52489.76963390139,42025.97500241727
1064395,38249.94388504261,30603.411702727648,23225.095409814883,20554.299622204904,37595.466393000366,69626.7443337954,102295.31675012689,136358.60702962757,143547.88481834598,139743.95601813274,157820.43563358232,136454.3181423474,130938.42277614641,138656.01233146503,133702.48137318375,144306.0479333907,150279.04267272283,125959.17879126238,137948.06431303517,101898.5711026259,83862.0095835491,74190.53530638991,80476.90605392748,58560.95602357732
1064396,82850.96023419031,41737.59259409657,19633.957306186916,14107.381446261694,27976.97487371655,58817.17973579511,94452.53856458205,123358.15602680028,150641.60817903077,163279.92488162318,159810.5277760547,149928.24412261022,136707.1639037447,130203.3736764221,141521.2650911798,146178.7176371294,155386.4115989826,158593.73716143507,154475.82684727726,120173.33522079623,89832.98992064054,98202.06978034021,103878.18867086226,73018.14247384928
1064397,90299.04830358157,42428.47856308927,41636.58234503158,44622.547217994696,73562.03238969392,102600.86547740457,187588.38500015414,235812.15959979818,235172.00511948753,254962.07914941976,222351.89694158037,213904.66587859663,189073.49762977756,198440.5461491076,215143.03831463383,230539.95746506343,240226.22907360384,209910.50362905173,211514.54254995068,169026.78688264912,186511.65082547397,140712.38468706375,123723.08151615216,123539.19244145308
1064398,43607.0389567837,27827.353626043096,29689.058262998216,35591.28903858452,29096.294111105526,46366.078369364455,74006.44682263423,95342.48161096944,99496.49995628602,115565.00660617922,99866.58357557184,109513.85065376296,104474.99202060945,105730.07481102263,113972.65025930222,127197.3938616763,141557.69144037354,142207.9368640848,146985.84845067465,119813.93842826487,84998.51198808555,77256.41424072841,93402.08994648061,62090.64706439636
1064399,57289.3610004491,44376.723176968204,26323.913429662334,32352.385130799623,50817.939405823556,123044.84286498466,150213.2491931306,156173.90940861433,165473.27442476226,186738.24545526132,170906.00167718588,177898.1861785081,158997.23632351542,167526.27424518493,190297.12481594886,202550.8704353833,208388.89423771237,211513.67246099803,249235.20560803288,190926.8753990422,151008.34940874623,123681.33202358572,143764.96924361875,103534.49982452042
1064400,62131.74764074179,35126.5116117116,25643.16507023854,24385.27578224392,56317.7754743611,90826.03047970816,167783.70108433315,171258.36163056205,166803.42095533674,165908.3485322795,128898.23226684512,135550.49557175557,115526.92960113974,116489.3257027068,135016.94992414775,132492.12590418395,158043.30603333074,129099.24866717003,137943.75586931847,97401.3602638398,91068.34624753891,93057.51239614983,74623.77847902586,80016.56581133074
1064401,988.7542509019884,269.4825739925551,348.0314531830488,549.0093457944513,1110.6577230389876,1171.7581900331886,2448.3316532916733,2981.25541746774,3018.3745852136376,3008.590495721902,2975.747371190454,2391.1843697611303,2459.791627708417,2847.208897878616,3077.4578619867934,3064.4848590452134,2564.2938465866127,2759.4773428100298,2488.1326387487516,2030.8027068378456,1835.2302839375955,1343.074075315139,1272.7490981540548,662.2007281519295
1064402,26877.74675620599,11363.656824831149,13042.072413530692,19369.44184426041,27406.716737791197,42601.293596958196,79729.33387841319,80658.7127751705,78338.28516593271,74343.0841660052,88178.75850868049,69501.9112897097,67606.98079608098,81302.28573771293,85538.95383512074,87562.21899469478,83273.79165664694,80592.83754342682,83798.59912622094,52189.73565654992,46480.466681810125,40291.61179658595,35729.41325942129,19200.09374654059
1064403,14228.170675382602,14740.41410477852,6281.8529984129345,5176.737458746853,12722.383656601924,36673.936363694505,48486.03000188803,41531.73172590618,44793.07348963626,46976.03131602217,41594.520813450334,40890.63580397966,38042.4927439039,38103.24378009999,45811.7793048163,50123.825666708995,62446.051707147446,57502.884733568775,45514.815492893475,30877.081329404464,26380.69861944576,22675.169694524582,22401.781331413964,27705.801906164797
1064404,1728.2543154055209,1525.8102415889587,1239.851031319615,1426.3859600782225,1800.307677063533,3014.6942613011097,3043.937770750582,3531.2773684378008,3919.671970412518,3955.999789323798,4272.305549140412,3349.937881306313,3186.5636804018704,3151.449216287684,3094.843589453487,3274.258728250195,3204.429051723775,3590.573290534807,2728.014984397983,2513.5068596221045,2586.989005578723,2557.903966995656,2107.2520862225592,1670.743473039042
1064405,63992.930696400035,50414.56732065388,45892.79304876458,48658.829564521504,43363.88230962024,77708.3905785308,113899.30300439616,100070.83662596127,121255.32598464163,119997.47334084903,115388.71445330602,122561.48982582701,127929.70901511758,123010.8651350441,131067.57949233586,135081.12503731836,160375.393313299,139006.47699600272,156615.16313521378,141458.94533979034,113283.79964416141,110827.06188700738,97833.40334777383,78835.92265807859
1064406,23086.53767490381,19310.77574721273,18677.81882198418,8237.990550746452,22869.4229435959,48074.63941514144,62924.724364681264,60019.57050551298,55632.74450784314,58779.86739376674,58477.26321319913,50137.47791623727,51819.77810697202,49228.85307762797,54730.15676019639,60650.98960535907,60965.0370530643,56001.295404709585,51425.466004063164,48618.78268667468,41408.42392830364,32774.76483138486,37756.712366315754,26224.117883310246
1064407,22373.258266024648,20561.478895269745,9063.550094773833,11199.517662820563,15136.845698875706,28060.509873659852,34180.08861022344,41627.53968562312,47062.61756852112,47286.414491896736,45189.05390187242,49808.30883360552,48341.62696891647,48516.46951480424,47584.89713285313,66980.6593233307,87269.43263726056,61882.71677893508,56836.21113096779,55078.70284399556,47373.90434412597,34535.22756686447,33732.306037386545,25713.54951688596
