5.5 LINK ID,ITS LINK ID,도로등급,도로명,권역,연장(km),차선수,0~1시,1~2시,2~3시,3~4시,4~5시,5~6시,6~7시,7~8시,8~9시,9~10시,10~11시,11~12시,12~13시,13~14시,14~15시,15~16시,16~17시,17~18시,18~19시,19~20시,20~21시,21~22시,22~23시,23~24시
1014159,1150436000,특별광역시도,강서로,서울특별시 강서구,0.042,4,40,40,40,41,42,42,41,39,37,37,38,39,38,37,37,39,38,40,41,41,39,38,37,39
1014160,1150022800,특별광역시도,국회대로,서울특별시 강서구,0.064,1,22,24,24,26,22,25,20,18,19,19,19,19,19,19,19,19,19,20,21,18,18,18,17,19
1014161,1140026301,특별광역시도,강서로5길,서울특별시 강서구,0.041,2,9,9,10,8,10,9,10,11,11,11,9,8,9,9,8,8,9,11,10,9,9,10,9,10
1014162,1140020802,특별광역시도,중앙로,서울특별시 양천구,0.085,1,34,34,34,34,34,33,32,28,26,31,30,30,31,30,30,31,31,31,30,30,31,32,32,33
1014163,"114,002,070,111,400,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.311,6,28,30,31,31,26,29,25,17,14,18,20,20,21,20,19,18,17,13,13,17,21,22,23,25
1014164,"11,400,160,011,140,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.355,6,28,31,33,33,28,32,34,26,23,27,27,28,28,27,26,26,23,19,16,21,25,26,29,33
1014165,"11,400,264,011,150,400,000",특별광역시도,강서로5길,서울특별시 강서구,0.126,1,31,31,33,33,32,33,31,28,25,26,24,24,25,24,22,21,21,19,18,15,19,21,22,28
1014166,1140041103,특별광역시도,국회대로,서울특별시 강서구,0.028,3,46,48,49,50,44,49,36,33,32,34,35,35,34,34,34,33,32,32,33,33,34,36,36,41
1014167,1140041103,특별광역시도,국회대로,서울특별시 양천구,0.041,1,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,4,-,-,-
1014168,1140041003,특별광역시도,국회대로,서울특별시 양천구,0.041,3,36,39,37,37,32,37,31,31,28,30,30,30,31,30,30,30,32,32,31,31,31,31,33,34
1014169,1140041003,특별광역시도,국회대로,서울특별시 양천구,0.021,3,36,40,38,39,31,38,30,30,28,29,29,29,29,29,29,29,29,30,29,28,29,29,32,34
1014170,1140063400,특별광역시도,중앙로,서울특별시 양천구,0.072,1,34,34,34,35,33,34,32,31,30,30,31,31,31,31,31,31,31,30,29,29,30,30,31,32
1014171,"11,400,123,001,140,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.881,6,40,40,41,41,37,39,33,26,21,26,30,31,31,31,30,29,29,28,27,29,33,31,32,36
1014172,"11,400,159,031,140,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,중앙로,서울특별시 양천구,0.355,6,37,38,39,38,32,36,34,29,29,28,29,28,30,29,29,27,27,26,28,30,34,33,36,39
1014173,"114,002,420,211,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.389,6,34,35,36,36,34,35,33,21,21,23,24,25,27,25,24,22,18,15,14,17,24,28,29,29
1014174,"114,001,810,011,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.411,6,33,35,36,34,35,32,39,31,32,31,29,30,29,28,27,27,26,26,26,27,28,32,34,33
1014175,"114,001,820,111,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.411,6,47,48,48,48,46,46,42,22,23,27,29,30,33,29,27,25,20,15,10,21,31,31,32,42
1014176,"114,000,160,111,400,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.19,7,44,45,46,47,43,47,38,37,38,29,36,36,36,35,34,31,29,25,24,26,32,34,34,38
1014177,"1,140,015,500,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,신월로,서울특별시 양천구,1.156,6,36,37,37,38,36,37,34,31,25,31,30,30,30,29,27,25,21,18,15,22,28,32,28,33
1014178,"1,140,015,001,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,신월로,서울특별시 양천구,1.156,6,38,39,40,39,37,39,33,31,25,30,28,30,31,29,28,29,29,30,31,32,33,32,30,34
1014179,"11,400,413,041,140,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,국회대로,서울특별시 양천구,1.277,2,50,53,55,56,47,54,32,16,16,20,23,23,24,21,18,16,15,13,13,16,19,27,29,41
1014180,"114,002,410,311,400,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.389,6,35,38,39,40,34,37,26,23,24,21,18,20,22,21,20,20,16,14,14,22,27,29,31,30
1014216,1140046300,특별광역시도,안양천로,서울특별시 양천구,0.456,4,73,73,73,72,71,70,58,28,34,47,40,48,56,52,49,46,41,46,52,57,61,63,67,71
1014217,1140046400,특별광역시도,안양천로,서울특별시 양천구,0.456,4,68,69,69,67,66,67,60,57,59,56,53,55,57,56,56,56,54,54,53,57,60,62,63,66
1014218,1140042200,특별광역시도,안양천로,서울특별시 양천구,0.115,6,62,62,63,62,60,61,49,45,50,46,45,47,49,48,47,46,43,41,41,47,53,56,57,59
1014219,1140042100,특별광역시도,안양천로,서울특별시 양천구,0.115,6,67,66,67,65,68,65,57,34,36,49,46,51,54,52,50,48,44,46,49,50,53,55,60,63
1014239,"115,000,480,011,500,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",일반국도,김포대로,서울특별시 강서구,0.615,4,59,60,60,60,49,54,46,46,46,46,47,46,46,45,45,45,44,43,42,42,45,43,46,47
1014248,1150066500,특별광역시도,하늘길,서울특별시 강서구,0.07,3,29,30,33,35,29,31,30,30,28,27,26,25,27,25,24,24,25,20,20,25,25,23,22,23
1014252,"11,504,359,001,150,400,000",특별광역시도,강서로,서울특별시 강서구,0.147,6,18,19,20,20,19,20,18,12,11,12,11,10,12,11,9,8,8,8,7,7,9,11,12,16
1014259,1150022400,연결로,인천국제공항고속도로,서울특별시 강서구,1.02,2,75,75,73,72,72,72,72,74,75,73,73,73,73,73,72,72,73,74,73,72,71,71,72,74
1014272,"11,500,147,011,150,000,000",일반국도,공항대로,서울특별시 강서구,0.067,8,23,25,26,26,30,30,28,27,25,24,22,20,19,18,18,19,20,22,22,19,15,15,17,20
1014273,"11,500,146,011,150,000,000",일반국도,공항대로,서울특별시 강서구,0.067,8,19,18,16,16,22,23,16,18,17,15,15,16,15,15,16,16,16,16,16,17,18,21,23,23
1014274,1140001601,특별광역시도,목동로,서울특별시 양천구,0.03,7,34,32,33,33,29,33,25,24,25,25,28,28,27,27,26,26,24,21,20,22,29,31,29,29
1014275,1140001501,특별광역시도,목동로,서울특별시 양천구,0.03,7,52,53,52,52,45,52,42,41,35,37,38,39,40,42,42,42,42,42,41,43,44,44,43,47
1014276,"11,400,024,011,140,000,000",특별광역시도,안양천로,서울특별시 양천구,0.27,1,49,50,50,49,45,48,42,23,29,35,31,37,42,39,37,36,34,38,41,43,43,44,46,47
1014277,"114,004,410,011,400,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.297,7,44,46,46,46,45,45,46,40,30,32,30,30,35,42,44,44,44,28,27,29,33,34,38,40
1014278,"116,001,740,011,400,000,000,000,000,000",특별광역시도,목동로,서울특별시 양천구,0.297,7,42,42,43,43,38,43,32,28,28,32,31,31,31,29,27,24,18,13,11,17,30,34,34,36
1014282,1150087200,특별광역시도,초원로,서울특별시 강서구,0.031,4,20,24,23,25,20,22,22,24,23,24,24,21,19,20,19,19,18,17,13,16,19,18,17,18
1014283,1150087300,특별광역시도,초원로,서울특별시 강서구,0.031,4,19,17,16,20,19,18,19,18,18,17,17,17,18,17,17,17,17,17,15,17,18,17,18,19
1014289,1150014601,일반국도,공항대로,서울특별시 강서구,0.027,8,29,29,27,26,31,30,28,27,25,25,27,27,27,27,27,27,27,26,25,26,26,27,28,29
1014290,1150107400,일반국도,공항대로,서울특별시 강서구,0.027,8,40,41,39,41,41,42,41,40,39,39,39,39,38,38,38,39,39,39,39,38,38,37,38,38
1014293,"115,008,630,011,500,000,000,000,000,000",특별광역시도,초원로,서울특별시 강서구,0.432,2,22,24,24,24,21,23,22,21,20,20,21,20,20,20,20,19,18,16,13,19,20,21,20,21
1014294,1150004401,연결로,인천국제공항고속도로,서울특별시 강서구,1.956,1,73,73,72,70,69,70,67,67,69,68,68,69,69,69,69,69,69,70,70,70,69,70,71,71
1014295,1150004302,일반국도,인천국제공항고속도로,서울특별시 강서구,0.01,5,24,25,23,27,22,25,20,18,14,19,19,19,20,20,19,19,18,14,11,15,19,19,20,21
1014296,1150004402,일반국도,인천국제공항고속도로,서울특별시 강서구,0.01,5,45,44,45,45,44,45,43,43,42,42,43,43,43,43,42,41,41,39,37,38,41,42,43,43
1014298,1140080700,특별광역시도,중앙로,서울특별시 양천구,0.087,1,18,29,30,21,31,19,20,18,22,19,21,22,20,19,19,22,21,21,22,22,22,21,20,19
1014299,1140063700,특별광역시도,국회대로,서울특별시 양천구,0.084,1,27,28,28,28,27,28,26,21,20,24,24,25,25,24,25,25,24,25,25,26,26,26,26,27
1014300,"11,400,436,001,140,000,000",특별광역시도,안양천로,서울특별시 양천구,0.355,1,49,48,48,47,46,48,42,40,42,40,38,39,40,40,40,40,38,36,35,39,42,43,45,47
1014301,1140026401,특별광역시도,강서로5길,서울특별시 강서구,0.031,1,15,23,22,22,18,16,14,23,17,18,18,19,17,19,17,17,18,18,14,19,18,17,13,21
1014302,1140026301,특별광역시도,강서로5길,서울특별시 강서구,0.008,2,8,8,9,8,10,9,10,11,10,10,8,8,8,8,8,9,8,11,10,9,9,10,9,10
1014303,1140026401,특별광역시도,강서로5길,서울특별시 강서구,0.033,2,30,30,30,30,30,30,29,28,27,29,28,28,29,29,28,28,28,28,27,27,27,28,28,29
1014370,1140041103,특별광역시도,국회대로,서울특별시 강서구,0.024,3,44,46,47,47,42,46,35,33,31,33,34,34,34,33,33,33,32,31,32,32,33,34,35,39
1014371,1140041401,특별광역시도,국회대로,서울특별시 강서구,0.044,2,24,24,25,25,25,25,24,23,22,22,21,22,22,22,21,21,22,24,25,25,24,25,23,24
1014372,1140026401,특별광역시도,강서로5길,서울특별시 강서구,0.009,2,20,20,21,21,20,21,20,20,19,20,20,20,21,20,20,20,20,20,19,19,19,19,19,20
1014373,1140041103,특별광역시도,국회대로,서울특별시 강서구,0.028,3,41,43,44,45,39,43,33,31,30,32,32,32,32,31,31,31,30,30,31,30,31,31,32,35
1014374,1150109900,특별광역시도,-,서울특별시 강서구,0.26,2,45,47,47,48,44,45,44,45,46,45,45,46,46,45,45,45,45,44,44,44,43,41,41,44
1014375,1150097200,연결로,올림픽대로,서울특별시 강서구,0.088,1,42,42,42,42,41,42,40,35,19,33,33,35,38,32,32,32,33,31,30,37,39,39,40,41
1014376,1150004501,도시고속도로,올림픽대로,서울특별시 강서구,0.158,4,97,96,96,97,73,92,36,19,27,24,25,37,50,44,41,36,31,23,31,53,77,81,87,92
1014383,1130090100,특별광역시도,화곡로,서울특별시 마포구,0.761,6,69,70,71,71,56,68,52,48,43,41,38,38,40,40,40,38,36,34,32,40,46,48,50,60
1014384,1130090200,특별광역시도,화곡로,서울특별시 마포구,0.761,6,73,74,74,74,63,71,40,19,15,26,36,44,49,46,43,41,33,22,24,46,56,60,63,68
1014385,1150086000,연결로,올림픽대로,서울특별시 마포구,0.181,2,52,53,53,53,47,52,33,24,24,24,29,35,39,39,36,34,26,21,19,28,38,42,44,48
1014386,"11,300,237,011,150,000,000",특별광역시도,화곡로,서울특별시 마포구,0.749,4,68,71,72,72,65,69,46,15,7,11,24,34,45,35,28,26,15,11,12,25,41,48,53,60
1014387,"11,500,811,001,130,000,000",특별광역시도,화곡로,서울특별시 강서구,0.749,4,67,68,70,69,60,67,57,56,52,54,54,54,54,54,55,53,50,45,39,52,56,57,58,62
1014388,1150003202,도시고속도로,올림픽대로,서울특별시 강서구,0.735,4,84,86,86,85,79,83,69,49,39,54,60,60,62,60,57,54,50,46,43,47,57,66,70,77
1014390,1130023804,특별광역시도,가양대로,서울특별시 마포구,0.437,4,80,78,79,78,77,78,75,73,68,72,72,72,72,72,71,71,71,71,70,71,73,74,75,77
1014391,1130023704,특별광역시도,가양대로,서울특별시 마포구,0.437,4,76,77,77,76,74,76,67,32,24,54,61,67,69,68,66,65,59,45,45,64,67,70,72,75
1014392,"1,130,006,902,113,000,000,000,000,000,000,000,000,000",도시고속도로,강변북로,서울특별시 마포구,1.916,5,92,93,93,91,65,87,34,24,23,27,30,36,43,41,37,38,35,34,39,52,67,71,77,84
1014394,1130068100,연결로,자유로,서울특별시 마포구,0.424,1,50,49,49,48,44,47,42,40,31,40,37,34,40,42,40,35,25,18,18,23,40,44,45,47
1014395,1130027002,특별광역시도,가양대로,서울특별시 마포구,0.029,6,60,58,57,59,56,56,52,47,44,50,51,52,53,52,52,52,52,51,51,54,55,56,56,57
1014396,1130026901,특별광역시도,가양대로,서울특별시 마포구,0.029,6,76,77,77,76,74,75,67,32,24,54,61,66,68,68,66,65,59,45,45,63,67,70,72,74
1014398,1130007002,도시고속도로,강변북로,서울특별시 마포구,0.401,5,96,97,97,96,89,94,82,74,54,75,69,64,70,72,67,59,42,31,29,36,60,71,76,85
1014401,1130067400,연결로,강변북로,서울특별시 마포구,0.845,1,54,53,54,53,53,53,51,48,46,49,50,50,51,50,50,50,49,49,48,49,50,51,52,53
1014402,1130068900,연결로,강변북로,서울특별시 마포구,0.239,1,58,58,59,59,50,57,34,23,19,30,28,33,36,33,30,29,27,26,33,42,46,48,51,54
1014403,1130069000,연결로,강변북로,서울특별시 마포구,0.219,2,52,51,51,52,52,52,51,50,44,50,50,50,50,50,50,49,50,48,47,48,49,49,49,50
1014404,1130068000,연결로,강변북로,서울특별시 마포구,0.105,1,59,58,59,60,59,60,59,59,59,59,58,58,58,58,57,57,57,56,56,55,56,56,56,57
1014405,1130069200,연결로,강변북로,서울특별시 마포구,0.568,1,50,51,52,52,48,50,44,39,35,42,41,42,43,42,41,41,39,34,35,41,42,42,43,47
1014407,1130069700,연결로,자유로,서울특별시 마포구,0.389,2,56,56,55,55,52,54,52,50,49,51,52,53,54,54,54,54,53,52,48,50,51,52,53,54
1014410,1130069100,연결로,강변북로,서울특별시 마포구,0.382,1,48,48,47,47,44,45,42,40,41,40,41,43,44,44,44,45,44,44,44,45,45,45,46,47
1014411,1130067500,연결로,강변북로,서울특별시 마포구,0.136,2,56,57,59,58,51,57,36,19,13,26,29,35,39,36,33,33,28,23,27,39,43,44,47,51
1014412,1150082900,연결로,올림픽대로,서울특별시 강서구,0.627,1,56,55,55,54,49,53,35,29,33,30,30,36,42,43,40,39,37,40,44,46,49,50,52,54
1014413,1150087700,연결로,올림픽대로,서울특별시 강서구,0.268,1,55,56,57,57,52,55,49,38,28,40,43,44,45,43,41,36,25,14,8,22,39,46,48,52
1014414,1150083100,연결로,올림픽대로,서울특별시 강서구,0.114,3,26,27,28,29,24,27,23,19,15,17,19,20,21,20,19,18,19,18,17,18,19,20,20,24
1014415,1150082500,연결로,올림픽대로,서울특별시 강서구,0.455,1,50,51,51,51,46,49,46,46,43,39,37,36,37,36,36,35,32,31,27,37,43,43,44,48
1014416,1150083100,연결로,올림픽대로,서울특별시 강서구,0.217,1,52,51,52,55,51,51,50,40,33,39,45,46,47,46,45,45,44,44,42,44,46,47,47,50
1014417,1150084600,연결로,올림픽대로,서울특별시 강서구,0.211,2,55,55,55,55,48,53,47,46,39,33,29,29,31,30,30,29,26,23,19,33,41,42,44,50
1014418,1150083900,연결로,올림픽대로,서울특별시 강서구,0.111,3,44,44,40,39,40,39,39,38,37,38,38,38,38,38,38,38,37,32,22,36,39,39,39,41
1014419,1150082000,연결로,올림픽대로,서울특별시 강서구,0.326,2,59,59,58,58,56,57,52,51,51,51,52,52,53,53,53,52,52,53,53,54,55,55,56,57
1014420,1150083900,연결로,올림픽대로,서울특별시 강서구,0.926,1,54,54,54,54,51,52,48,38,31,44,46,46,47,46,46,42,32,18,9,26,44,48,49,52
1014422,"1,140,041,402,114,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,국회대로,서울특별시 양천구,1.253,3,45,46,46,46,39,44,36,32,27,31,34,34,35,34,34,34,35,35,34,35,38,38,40,42
1014425,1150082000,연결로,올림픽대로,서울특별시 강서구,0.185,1,72,72,71,70,61,69,37,28,31,30,30,35,44,43,39,37,36,40,46,53,61,63,66,68
1014426,1150083900,연결로,올림픽대로,서울특별시 강서구,0.194,1,64,66,68,67,59,64,51,32,22,40,44,43,45,42,39,33,23,16,12,21,37,49,52,59
1014453,1140026401,특별광역시도,강서로5길,서울특별시 양천구,0.039,2,21,21,22,22,23,23,22,24,22,25,21,21,22,21,20,22,21,23,24,22,22,22,21,21
1014454,1140041401,특별광역시도,국회대로,서울특별시 양천구,0.057,3,40,42,41,41,36,41,33,30,28,31,31,32,33,32,32,32,33,34,34,35,35,35,37,39
1014455,"11,400,207,021,140,000,000",특별광역시도,중앙로,서울특별시 양천구,0.098,2,36,36,35,36,34,35,33,33,31,33,34,34,33,33,33,33,32,31,29,31,32,32,33,33
1014456,1140024901,특별광역시도,국회대로,서울특별시 강서구,0.043,3,37,39,41,43,36,41,30,28,27,28,28,28,28,27,28,27,27,27,27,26,26,27,28,31
1014457,1140041402,특별광역시도,국회대로,서울특별시 강서구,0.053,1,12,15,12,11,9,14,16,18,19,16,15,17,21,17,20,22,19,18,19,21,20,16,14,12
1014458,1140041401,특별광역시도,국회대로,서울특별시 양천구,0.034,3,44,46,45,46,37,44,33,29,28,31,31,33,34,33,32,32,34,35,35,36,37,37,40,41
1014459,1150106400,특별광역시도,하늘길,서울특별시 강서구,0.177,4,21,20,20,23,19,21,20,20,20,21,19,19,19,19,19,20,20,19,19,19,20,19,19,19
1014460,"1,160,071,800,116,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,오리로,서울특별시 구로구,1.841,4,44,44,46,44,39,42,37,30,30,32,32,34,35,34,34,33,31,31,30,35,37,38,39,41
1014461,"1,160,007,607,116,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,오리로,서울특별시 구로구,1.841,4,40,41,42,43,38,40,37,25,27,31,29,31,32,32,30,30,26,26,26,29,34,35,36,38
1014465,1150081400,연결로,올림픽대로,서울특별시 강서구,0.342,1,59,59,58,57,53,56,53,56,52,47,45,45,46,45,45,45,46,47,47,50,50,51,52,56
1014466,1150082400,연결로,올림픽대로,서울특별시 강서구,0.731,1,59,60,60,60,57,59,56,33,19,36,49,53,55,52,51,51,52,52,52,51,52,52,53,56
1014468,1150048400,특별광역시도,남부순환로,서울특별시 강서구,1.129,2,65,65,67,68,62,66,54,51,48,49,48,50,51,52,50,47,40,23,18,45,56,57,57,61
1014469,"1,150,048,000,115,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,남부순환로,서울특별시 강서구,0.442,4,36,36,36,37,34,36,28,23,21,22,23,25,27,27,26,26,26,25,24,27,30,32,30,31
1014470,"11,500,392,001,150,000,000,000,000,000,000,000,000,000,000,000,000",특별광역시도,남부순환로,서울특별시 강서구,0.306,3,43,42,42,42,40,42,41,38,33,36,37,38,39,37,37,37,38,39,39,40,40,41,42,44
1014471,"116,001,580,211,600,000,000,000,000,000",특별광역시도,안양천로,서울특별시 구로구,0.347,6,55,55,57,54,56,53,44,32,32,37,35,39,41,38,37,35,33,31,32,34,41,44,49,51
1014472,"114,004,160,011,600,000,000,000,000,000",특별광역시도,안양천로,서울특별시 구로구,0.347,6,47,47,48,48,44,46,35,30,33,31,32,34,35,34,32,32,30,29,30,34,40,41,42,43
1014475,"115,004,100,011,500,000,000,000,000,000",특별광역시도,남부순환로,서울특별시 강서구,0.306,2,49,50,50,50,46,48,42,40,39,40,38,39,39,38,38,37,34,28,25,35,39,39,43,46
1014476,1150044500,특별광역시도,남부순환로,서울특별시 강서구,0.028,4,27,26,26,25,26,26,27,28,27,27,26,27,27,27,27,27,27,28,28,27,27,27,26,26
1014477,1150044600,특별광역시도,남부순환로,서울특별시 강서구,0.028,4,38,38,38,38,38,38,35,33,33,33,33,33,32,32,32,31,32,30,29,31,31,30,33,35
1014484,1150107600,특별광역시도,하늘길,서울특별시 강서구,0.06,2,19,24,28,24,21,23,22,27,28,26,24,24,26,26,25,26,26,26,25,24,23,21,21,23
